board,winner
XXOXXOXXXOOOXOXOXOXXXOXOXXXOXOOXXOOOOOOXXOOOXXXOXXXXXXXXXOXXXOXXOXXOOXXXXXXOOXOOOOOOXOOOXOXOXXOXXOOOXOOOOOOXOOOXXXXOOOXOXOOXOXOOOOOOXOOOXXXXOXXOOXOXXOOOXXOXOXXXXOOOOXXOX,1
O  XXOOXXXX XOXOX XOXXOOOOXXXO OXOXXXOOXOX XXO XXXXOOOOOOOXOXOXOXOOOXOOO XXOX OXXOXO OXXXOOXOOOX OXXOOO XOXOOOOXOXXX XXOOXOOXXO OXXX OOX XXXOXXOXXOXOOXOXXOOOO OOXXOOX XX,1
X  OXXOXXXX OOOOOO XXXXXXXO OXOXOXOO XOOXXOXO XOOOXOXOOXOX XOO  XOXX XOOOOXXXOOOXXXXXXXXXO OOOXXXOOX O XOOOXOX XO  OX  OXOOXXXXOXXOXXXOOXOXOOO OOOX  XXOXXOOOOOOXX O OOXX,1
 OX  OXOXOO OOXO  XXOXXOXOOX XOXXXXXX OX XOOXOOXXO OOXOOXOXOOOOOOO  OX OOOOOOOOO OXX X XX OOOXO XXOOXX OXXX XXOOXXXOOXXO XX   OXOOOXXXO OXO  XX XXOOOXXO OXXXX OXXO  XXXX,1
XOXXOOXOOXXXXXXXOXOXXXXXOOOOXXOXXOXOXOXXXXXOOOXOOOOXOOOOOOXXXXOXOXOOXOXOOOOXXXXXOOXOOXXXOXOXXXOXOXXOXXOOOOXXXXOXOXOXXOOXXXOXOXOOXXOOOXOXOXOOOXOOXXOOOOOOOXOOXXOOOOOXXXXOX,1
OO OOXOXX OOOX XXXX OOOXXXOOOO XOXXXOXXXOX OXOXXX OOOOXOXX X OOOX OXX OXX XX OXOXX OXXO OXOXXXOOXXOXOOX X XOXXXOXOO  OXOOO XXOXOOOXXOOXXXOXOOXO XX OO OOOX XOXXOOOOXXXOOO,1
XOOXXOOOXOOOXO X XX OXOX XXXOX XX OXOOOXXXXOOXOO XO  OOXX OOXOX O O XXXOOOOXOXXO OXOOXXX  OOXXXXX XXX  X O XXXOO O O OX X  OX XXOX OXXOOXXOXOOOOOXOX OOOXOO O XXXO OO XXO,1
XOXXXOXOOXOXXOOXXXXOOXOOOOOOXXXOOOXOXXXXXXXXOXOXOXOOXOOXOOXOOXOXXXXXOOXOOXOXXO XOXXXOXXXOOOOOOOXXXXOOOXOXOXOXOOXOXOXOOOOXXOXXOOXXXOOXOXXXOXOOXOOXXOXOXOOOXOXOXXXXXOOOXOOO,0
XXX  O  XX OXO  OOOO  X XX   XOOX X OOO   XOO OXOXOXXXO   XOO  XX OOXOXOO XOXO XXXXOXOOOOX  OO  OO  OX XX OXXX OOX  O XXOOXOO OXXX OXOOOOOXXX  XX XOXX OX OXOOOO X    XXX,0
OOOOOOXXOOOXXOXOXXOOXXXOXXXXXXXXOXXOXXXOOOXXOXOOOXXXXXXXOXOXOOOXXXOOXO OXOOOXXOOOXOOXXXOXXXXOOXOXOOOOOXOXOOXXOXOXXOXOXOOXOXXOOOOOXOXOXOXOXOXXXOOOXOOOOXXXXXOOXOXOXOXOXOOX,0
OXOOOXOX OXOXXXOOXOOXXOOXXOOX XXOXXXOOXOOXXOOX OOOXOXOXOOXOOXXXOOXOOXXXXOOOOOO XXOXXXXOXXXXXOOOXOXOXOOOXXXO OXXOOXXOXXXXOOOXOXXXXXOXO OXXOOXXOOX OXXOXXOOOOOOX OOXXXOOXOX,1
XOOOXXOXXO OXOOOXXOXXXXOXXXXOXOOOOOOOXXOOOXOOOOXXOXXO X OX OX OXOXXXOXOXOOXXOXXXXOOXXOXXOOXX XOXXXOXOOXO XXXOOOOOOXOOXOOOOOXOXOOOXXXOXOXOXXOX OXOXXX  OXOX XX OO OOXX XOX,1
OXXXXXOOXXOXXOOOOOXOOXOXOOOOXXOOXXOXOOOXXXOOOOXOXOXXXOOXXXOOOOXXXXXXOOOXOOOOOOXOOOOXXXOXOOO XXOXXOOXXXXOOXXOXXXXXOOOXOXOOOXOXOXXXOOXXOXOXXXOXXXOOXOXOOOXOXXXOOXOOOXXXOXXX,0
XOO X OOOXOXXXOXOOOOOXOXXOOOXX OOXXOXXOXXOXXXOXXXOXXXXXOXOXOOXOOOOXOOO X XX XXOOOXXXX OXXXOXXXOOXOXXOOXOO OOOX XOOOXOXOOOX OOOXOXXX XO XXOXOXXO XXOOXOXXXOXXOOXXOOO OOOXO,1
XOOXXXXOX OXOXXOOXOXXOOOOXOOXOXOXOXOXXXOOOXOOXXOXXOXXOOX XOO XXOXX OOXXOOOOX XOOX OXOXOXOOXOXO OXXXOOXXXOOOXOOOXOXOXOOXOOXXXXXXOOOOXOOOXXXO XXOXXOXOXOOXOXXOOXOXXOXOXXOXX,1
OOOXXXXOOOXOOO XOOOOOOXOOXXOXOXOO OXOOOOOOOXXOXXXXOXOOXOXXXXOXOXO OOXXOXOOXXOXOXOOOXXXXOOXOXXXXXOXX XOXXXOXXOX OXXXXOXO XXXOXXXOOOOXXOO XXOXXXO OXOXXXOOOXOOOOXXXXXOOXOOO,1
OXXOXOOXXOOOXXXXOOXOXO XOOXXXOOXOXOXO XXOX OOOXOXOXXOOOX XOXOOXOOXO XOOXXOXXXOXOO OOXXXXOOOXXX XOOXOOXXXOXXXXXXOOXXOXOOOXXXX OOXOXOXXOXOXXOOOOOOX OOOXXOXOXOOOXOXOOXX XXO,1
XOXXO XO  XXXOOO X XXOO  X OO XXOXXXXO XXXXO XOOXOXXO  OOXXO OOOOO OOXOOXOOO XOX X X  X XO  XXX  OXXOOOOXXOX X XOXXOXO OXXXXOXOOO XO XX OOXOO OO  OXOOXX XOX OX X XO OO O,1
 XOX OXOOOO XOXOOXOXXO XO  OOOOXXXOXOXOXOOXXOOXOXX OXOOXXXXOXXXXXOOXOOXXXOXOXXXOOO  OOX XOOOXO   O XOOOXX OOX  XOOOXXXOXXXOOXX OOOXX OXOXOOXOXXOOOXXXXXOOOXXXOOX  OXXXO X,1
OOXOXXXOOOOXXXOOOXOXXOXOXXOXOXXOOOOXOX XOXXOXOOXXXXOOXOOOXOXXXXXOOXOXOOXOXOX XXOXOOXOXXOOOOOOXOXOXXXOOXXXXOOOXXXOXXXOOOOOXOXXXXOXXXOOOOOOXXOXXXXOXXOOOOXOOOOOOOXXXOXXXXOX,1
XOO OOXOXOXX OOOOXOOXOXXOOX   XOXOOXXOXXX XXOOO OOXOXXXXXXO XXOOOXX XXOXOOOXOXX OXXO OXOXOOXOOXOOOOOXXXOXOXOXOOXXX OXOXOOOXO XOOX XOX XXXXO O X OOOXO XO OOXXXOOOX XOXXXX,0
OOXXXXXOX XO OOOXXOOOOOOXXXXOXXOOXXOOOOXOXOOOXOXXXXOXOXOXOOOXXXXXXXXXXOOXXOXXXOOXXOOXOXOXOOXOOXXXOXOOOOOOOOOXOOOXX XOXOXXOXXOOOOXOXOXOOOXXOXXXOOXOXXXOX XXOOXOOXXXXOOXOOX,1
OXXXXOXOXOX XOOO XXXOOOXOXOXXXOXOXXOOOXXOXXX OOOOOO XX XXOOOOOXOOOXXX OOOOXXOXOXXOOXXOOOXOXOXO OXXXOXOOX XXXX OXOO XOXOXX OXOXOOXOOXO OXXOXOOX OOOXOOXXXXOXXXXX XOOOXOOXX,1
XOX XXXOXOXOXOXO XOOX OXOXXO XOXOXXOXOOXOOXXXXOOXOOXO XOXOOXXXXOOXXX OXOXXXOOOXXXO XOOOOOXXOOOXXXXXOXOOXXO OOOX OXOXOXOXXOX  OOOOOOXXXOOXXOOXXOOXOOXX OXXOOOO XOOOXOXXXXO,0
XXOXOOXOXOOXX OOXXOOOOXXOOXXXXOOOOOXXXOXOXOOOXOOXOOOOXOOXXXXXXXXO XOXXXOXXOOXOXOXOOXXOXOOXXOXOOXOOOOOXXXXOXOOOOOXOXXXOXOOOXXXXOXXXOOOXXXXOXXOXOXOXOXXOXXOOOOOOOXOXOXXXXXO,1
XXOOOXXXXXOOXOXOOOXOXOOOOOOOXXOXXOXOOXXXOOOOXXXXXOOOXOXOXXOOXOOXXOXOXXOOXOOXOOOO XXXOOXOXXXXOOOXOXXXOXXOXXOXOXOXOOOOOXXOOXXXXXXXXOXXOOXOOOOXXOXXOXOOX OOO XXXOOXOXOOXOXXX,0
OOOXOXOOOOOXXOOOXOOOOOOOXXXXOOXXOOOOOOXOXOXOOXXXXXOXXXXOOOXXXOOOXXXOXXOXXOOOXXXOXOOOXOOXXXXXOOXOOOXXXOXXOXXOXOXXXXOOXOXXXXXOOXXOXXOOOXOOOOOOXXXOXXXOOXXXXXOOOOOXOOXXXOXXX,1
OOXXO  XOOXXXXXXOOX OOXXXOOXOOXOXOOX  O XOOOXOXXXX XXOX OXX XOOX O OOXXOXXXOXXOXO OO X OOOXO OXO XXXOOOXXOXX XXXXOXOXXOOXXOOOOXO  OOXXOOXXXX XX OXOOO OOXOOXXXOOOOOOOOXXX,1
XXX OO XOXOXOOOOXXOOXOXOXO XOXXXXXOXOOO XXOXXXOXOOXXXXXXOOOXOXOOOOXXXXXOXOXOOOOOOOXXXOOXXOXOOXOOOXXXOOOOO OXXX OOX OXOXXX XXOOXXXOO  O XOOOXXOOXO XOXXOOXOOX X XOXXOXOXOX,1
 OXXXXOXXOOXOXXOOXXXXOXXXOXXOOXO XXOOOOX XXOOXOOXXX  XXOOOXXOOXXOOXXOXO OXOOOOXXOOXOOOOXOXOXXXOX  XOXOOOXOOXOOOXXXOXXOXXOO XXXXOOXOXOXXXXOOOXXOXXOXOXOOXXXOOOOOOOXXOOOXOO,0
 XXOXXXXXOXOOOXXOXXOXXO XO O OOOOOXX OOXOXX OXXOXO OXOOXOOOXOXXXXXOOOX XX XXOX OXO O XXXXO OXXXO OOXOO OOXOO OX OXOOOOOOXXOXXOXXXXOOOXOOXXOX XXXOXOOOOOOOX XXOOX  XOXXXXO,0
OXXOXOOXOOOOOXXOXOOXXOXOXOOOOXOOOOOOXOOXXOXXOOOX OOO X XXOOOOXXXOXXOXOXOOXOXXOOOXXOXXOOOOXOXOXXOOXXOXXXXOXXXXXXXOOXXXXO OOXXXXXOOXOOOXOXXOXXOOOXOXOOXOXXXOX OXXX XXXXOOOX,1
XXOOXXXOX OX  XXO XXXXXXOOOX X O   O OX X    XX XXXXXOX XXOOOOXOOOXOXXXOOXXOXXX OOO OOXXOXXXOOOXXXXXOX  OOO OO  XOXXXXO  XOOXXO OOOO OX OOO O X OXOOOO OXOOX OOXOOX X OO ,0
 OOXOO XXX  OX XOOXX   XO  XO OX  OOO XOOXXO  OOOOOX  X OXOXX  OXXXXOOOX  O   O XXXO X XOOXOXOXOOOX  OOXOOXOXX   OXO O OO XOO OOOXOX XXO O XXX  OOXXXXOXXX X  X XOOXXOXXX,0
 XOXO OOX OOOXOXOXXXX OXOOXOXXXXXXXOOXXXOX OXOOOXOXXOOO XXOXXOOOXXXOOXOOXOXXOXXOXOOXOOOXOOOXXXXXOO X  OXX XOOOO XXOXOOXXXXXOXXOOOOOXOOOOXXOXOOXXOOX XOXOOXXOXOOO XOXXOXOX,0
XXXXOXXOXX  OX OXXX XXXXXXOOOX XOXOOO OX  OXXOOXOO OOOXOOXOO OXOX XOXXOX X XXXOOOX OXXXXXX X XOOOOXX  OOOXOOOOX OXO  OXX XXOXOOXOXOOXOXOOX OX XOOXXXXOOOOOXOXOXOXOOOOXOOX,1
OOOXXO  OO OXX OOX OXXXOOOOXXOOOOOXOOXOXOOOXX XXXOXXXXOXO  OOX XXOOOOOOOXOOOOOXX XXOXXOXOXX XOOOXOOXXX OXXXOXXOXOXXXOXXXXXOXXXOXXO XOO XXOXOXOOXXOXXOXOOOO XXOO XXXOOOX O,0
OOO XOX XXO O OXOXOXOXOOXO X XX OXXOX XOXXXXXXXXO OO O XOOXOXOOOOXOXO X O  OOXO O OXO XX OXOO XXXXOO XXOOOOO OXOOXOXXOXXOXOXOX OOXOXXXXXX  OOOXO  XOOOOOXXOOXXXXXXX OXXOX,1
XXOOOXOXXOXOOOOOXXOXOOOXXOOXXXOXOXXXXXOXOOXOOOXOXXOXOOXOXXOOOXXXXXXOOOXXXXXOOOOOXOOXXOOOOXXXOOXOOXOXOXOOO XXXX OOXXXOOOXOXXOXOOOOXOXOXXOXXOOXXOOOOXXXOOXOOXXXXXOXXOXXOOXX,1
XXOXXXXOOOXOOOOXXXOXOXXOXXXOXOXOXOOXXXXOXXXXXXXXXXXOOXOXOXXOOXXOOOOOXOOOXOOXXXXXXOOOXOOOOOXXOOOOOXOOOOXXXOXOOXOOXXXXXOOXO OOXXOOOOXXOXXOOOOOOOXOOOXOXOXOOOXXXXXOOXOXXXXOX,0
OOXOOX OXXOOOOOOXXOOXXOO XOOOXO XXXOOXXOOXXXOXXOXOXOO XOXXOOOOOOXXXXXXXO OOXOOXOOOOOXXXOO  XOOXOXO OOOXOOXOOXXOXXOOX OOOXOXOXOXXXXXXX XX XXXXXO XXXOXOOXOO OXXXXOXOXXXOOX,0
 OXXXOOOO OOOO XX XOXXOOOXX XOXXX O XO XXOXOXOXOOXXOX XOOOXOXXOXOO XXOXOOOXO XXX X XO XXOO XXX XOOXO X XO OXOOOO OXOXXXOOOX X XXOO OXXOX OOXOXOOOO XXOX OOOXO XXXOXXOOXOX,0
XOX X OO XOOOOOOXXXXXOOOOXXXOOOOOXX XOXXXXOOXXOXOXOOXOXOXXOXXOOXXXXOXXOXXOXOOOXXXXO XOXXOXOXXOOOOOOXOOXXO OO OXO O XOOOOXOXXOXOXXOXXOOOO XOXXXXXXOX XOO OXO OXXXXOOXOOXOX,0
X OXXOOOOXOXXXOOXXOXOXXXXOXOXO   XOXOOOOO XOOOXOXOOOOOOXOOX X OOXXXOXXX  XOXXOOOOXXXOOXXXOOO XOO OXXOXXXOXOXO XXXXXXO XXOO OOXXXOXOOOOOO OXOO OXXXOXXOXXXOXXXOXOXOXOXOXXO,1
   O XXOXOX OXO  X OOOOXO  XO   OXOOOXOXXXXOXOOOXXO   OOXOXOOO  X  OOOO XX OXOXOXXXOXX XOXOO XXXXXOXOOO O  OXXXXXOXX OXXX    XXO OXOO OOOXXXX  XXX OXOOXOO X OXOX  XOO  O,0
OXXOOXOOXXXOXOOOOXXOXXOOXOOXOOXOXOOOOOXXXXOXOOOXOXXOXOXXXOXXXXX XXXXXOXOXXOOXOXXOXXXX  XOOOXOXXXOOOOOOX OXX OOXOOOXOXOOXOOXXOOXOXXOOXOOXOOOOOXOOXO XXXOOOXXXXXOXXOOOOXXXX,1
OXOX O  XXO XX OO XO XXXOXXX OXOXXO OOOXOXOXXO OX OOOXOOOXOXO XO XXXOXOXXO XXOX  OXOXX XXOX XOOXX XOOXXXOOX OXOXXOOOXO OO OXXX OOX  OO OXOO  O XXOOOX OXXXXOOOOXOXO  OXXX,1
OOOOOXOOXOXOOXOXOXXOXXOXXXOOXXOXXOXO XXOOXOXXXOOOXXXOOXOXXXXXXXXOOXOXXOOOXOXOXOOOXXOXOOOXXOXOOOOOXXXXOOOXXXXXXOOXOXOOXXOOOOOOXXXOXXXOXOXOXOOOOXOXOXXXOOOXXXXXOO XOXOXOOOX,1
XXX O OOXX  O  XXXOO  OXXXX OOX XOO OOXXOOXOOOOXX  X OOX XOOXOOXX O X OOX X O XOXX  OOO OOXOOOX O X   XXXXXO OOOO  XOOXOOO OOOX OXXXXXO XOOX X XOOOOX XXXXOXX XXOOXXXOXX ,1
OXO OXX XOOX XOOXOXOXXXXOOO XOXOXOOOOX XXOXO X   OX XXOXOXX XO XXXX O XXOOXOXXO OO XOXX OX  OOO X  OOOO XOXXOX OXXOOXOOOXXXOO X  XXXXOOO   XO   X O X OOX XOXOOOOOOX OXXX,1
OOOXO XOOOOXOXXOXOXOO OXOOOXXO OOXOXXXX XXXXOXX OOOOXOOXXOOXOXXOOOOXOXX OOXXXXXXO OOXXXOOX OXXOO XOOOOOXXXOOOXXXXOXOOOXOXOOOOOXOXOOOXOXOXXXXOOOXOXXXXOXXO OXXXOXXX  XXXX ,0
OXXOXX XOOXX OX XXOXOOOXOXX XXXOX OXOXOX XXOOOXX  O OOX O XOXOXOOOXOOOXXOO XXXXOO  OXOOX XOO XXOOXXXXOXOO OXOO OOOXOOOXXX OXXOXOX XOOXXXO XOOO XXOXOX XOXXXXOO OOXOXXOOOX,1
OOXXXO XOX OOOOXXOOXXXXXXO OOOXOXXOOOX O XXXXXXOXOXO XOXOXO XXXXOXOXOOXOOXOOOOXXOOOXXXXOOOOOOOOXXOOXOXOOXOXXXO XXOOXXO  XO XX XOOOOOOOXOXOOXXXXOXXXOXOXXXXX OOXXXOOX   OO,1
OXXOXOOOOXOXOOOOXXXOOXOXOXOOOOXOXOOOOOOXXXXOXOXXOOOXXOOXXOOXOOXOXOOXOOXXXXXOXOXXXXOOXXOOOOXXOOXOXOOXOXOXOOOXXXXOXOXXXXXX XOOXOOOXOXOXXOXXOXXOXOOXOOOXOXOXXXXOOXXXOOXXXXOX,0
XOXXOOX XXOXXXXOO XOXOOOOOOXXOOOOOXOOXOXXOOOOOXXXXXXXXOXXOO  XOO OXXOXXXXOXX OX   O XOOOOO  OXX OXO O   XXX XOX OOXOO  XO  X XOXOOOOXXOOXOX XXOX OXO XOXOX XOXXOXX XOXOO ,1
OOOOXOXXXOXXOXXXOOXXXXOOXOOOXOOXXOXOOXOOOOXOXOOXXXX O OXXXOXOXOOXXOOOXXX OOOXXXOOOXOO OOXXX OOOOXOXOOOXXXOXXOXOXXOO XOXOXXOOXOXOO XXOXXXOOOOXOOXOOOXXXXXXXXOOXOXOXXOXXXXO,0
 XXXXOOOO OXOXOO OOXXXXXX OXOOO  XX  X  O OXOOXXOX OXXO XXOXOXXXXOOXXXOOOO   X X  O O XXO X OXXXO XOX XX XOO XOOOOOOOOOOOOOXXX  XOOXXOX X    OOOX XO O OO XXX XXOXOX OX O,0
O X XOOOOOX  OX XXOO XOOXOXXOOXXO OXXOO XOXXOXOOOXXXOXOXXOOO XXOX O XOOXXXX OO X XO  OOXOO XXXXOXOOOXOOXOX XOOOXXOOXXXXOOO OXOXXOOOXXOXO XO OOXXXXO  OXXXOX X XOXXX XOXOO,1
OOXXOXOOOOXXXXXXXOO XXOXXXXXOXO OOXOXOOOXXOXOO OOXXOOXX XXX XOXOXOOOOOOXXOXOXXOXOOXOXXOXX OOOO OOOX OX OXOOXXXOOOOXOOOOOXXXXX OOXOXOXXXX X XOXXOXX XXOOOOX OX OXXOOOXXOOX,0
OOXXOXXOOXXOXXOXXOOOOOOX XOOOOXOXXXO X XOXOOOOOO XXX  OOXXOOO XO XOOXOOXOOXOOXXX  XXOXOXOOXXOXOOOXOXXXOOXOXOXXXOOOXOXOXOX OX OOOXXX XXXXOOOOXOXXXXOXXXXXXOOOXXXOOXOXOXXOO,0
XXOOO X XOOXOO O OOXXX  XO OXXXOO  XOXXXOXO X  O XX    X  XOOX O OOO XXX  XXOOXXOXX   XXXXXO O XOOOOO  X XXX O OO O X O O   OO OX XXXXXX X OXOOX  OO XO XO XOOO O XOXO  O,1
XXOXXOOOXXXXXOOOXOOOOXOXOXOXXXXXXOOXOOO XXXXX OOXXX XXXXOXOOXX O XOOX XOXO OOXOXXXOOOXXXOXOOOOOXOXXXXOOOOOXXXXOOXOXXOOOXOXOOXOOOOXOXOXOOXO XOOXXOOOOXXXXOX OXXOOXOXX OOOX,1
O XOXXXXOXOXOOXOOXOOXOXXXXXXOOOXX XOXOOXOXXOOOXOOXOXXXOOOOOOXOOOOXOXXOXOOXXXOOX OOOXXOXXOOOXOOOOOXXOOOXXOXXXOXO OOXXO OXOXXXOXOOXXXXXXOOOOXXXXXOOXXXXXXOOOXOXOOOOXXOOXXXX,0
OX O  X XX XOX  OXOXOOOOO OOOOOOXX XOOOXO O XXOXOXXOO XOXX  XXXX OOXOOX X OXX O OOOXXO X  OX O XXOOOXOOXXOXOO XOOXX XXXOXX OOOXXOO O XXX OOOXX   OO   XXOXX XXXXO  X OXOX,1
XXXXOXOOXOXXOXOXOOXOXOOOXOOOXXOOXOXXOXXOOOXOOOXOOOXXXOOOOXXXX OXOOXOXXOXOOOOXXOOOOOOXXOXOOXOOOXXOOXXOXOXOXOOXXXOOXOXOOXOOOXOXXXOOXXXXXXXXOXOXXOOXXXXOXOOXOXXXXXXOXXXOOOOX,0
 XOOOXXXXXOO OOOOOO OOXXO XXXOXXXXXO XOXXOXXXOOOOOXXOOOXXOOX XOO OXXXO OXOOX OOXXXXXO X  O XXOXXXX OOXOXOXOOXXXOOOXOOXXOXOXXXOXXOOXOOXOOOX XOXOXOXXOXXOOXXOOXOO O XO XXOO,1
X XXX OOXOXOO XOXXOOXXOOOOOOXXOXOX XOOOOXOXXOOO XOXXXXXOX OXXOXXXXXXXOOOOXOOOOXXOOOOOOOXOXXOXOOXOXXXXOOOOXOO OXXXOOXXXXOOXXXOXOOXOO XOXX XOOOOXOOO OXXOXXO XXX XXOXOXOXX ,0
O XOX XOOX  XOO XXOOO XOOX XXXXXXXXO X X X   O XXOXX   XX XOOXO OOOO  OXOOXO X OOXO OXOXX OO XOXO OXXOOXOXOO  XXO OXXX XOOXXOO  OXX OOOX  OO OX XX XXOOOOXOX XXOOXOOXOOXX,1
XOXXOXOXOXOXOXOOXOOOXXXXXXXXXXOXXOOXXOXOXXOOOOOOXXOOOXXXXOOOOOOOXOX OXOX XOXXOOXOOXXXXOXXOXOOOXOOOOO O XXOXOXOXOXOX OOOXXOOOXX XXXXOOOOOOXOOXXOO XOXOXXXX XO XOOOXXOXXXXO,0
XXOOXOXOXO XO XXXOOOOXX O  OXOXX OXOOOOOXX XOXOXO OOXX XXOOXXXOOXO  X  XOX OOXXXO XXOOOXXXOXXOXXXXXOOX OOXX OXOXX  XOOOOO XOXXXOOXOOXOXOOOO  OXXXOOXXXOO OO OXXOXOOOXXXXO,1
OXXOXXOOOXOOXXXXOOOOOXOOXOXOOXXXXOOX XOOXXXXOXOOOOOXXXOOOXXXXXXXXXOOOXXXXXOOXXXOXXXXOOXXOOOXOO OXXOXOOXOOOOXO OOOOOOOXXOXOXXXOOXOOO XOXXOOXO XOXXXXXXOXOOOOOO XOXXXOX OXX,0
XOXOXXXOXXXOOXXXXXOOXOOOOOXXXXXOX XOOOXXOO OXX XXOOXXOOX XX XXOOOOOXXOXO OXOXOOXOXXXXOOOOOOOOOOO OOXOOOOXOXOOOOXXXOOXXXOXXXXOXXXXXOOOOOOOOXOOOXOOXOXXXXXXXOXXXOXXOOXOXXXO,0
XOOXOOXXOXOOXOXOXXO OXXOXXXOXOXXOXXXXXOOXOOXOOXXXXOOOOOXOXOOOOOXXXXXOXO XO OOOX OOXXXXOXXX OOXXXOXXO OOOXOXOXXXXXOXOO  OXXOOXXXOOO OXOOXXOOOOOOOOXOOX XXOOXOXOXOXXOXOX XX,0
OOOXXO XOOXXOXOOOOXOXXOO OOXOXOXXOOXXOOOXXXXXXXOXOXOOOXOXX OXOOXXXXOXXXOOXOXXOXOOOXXXXXXOOXX OOOOXXOXOOXOOXXOXOXOOOOX XOOOOXOOOOXOOXOXXOOXXXXXXOXOOOXXXOXXXOXOOXO  XXXOXO,0
OOOXOOXXXXOOOOXOOOOOXOOOXXO  XXOXXX XOX OO XOOXXOXOOXOXOXXO XOOOXO XOXOOOOXO XOXXXX  O OXO  XO   OX XXXXOXXXXXXOX XO OO O X XOXOX  XOXOOXOXXOOXXOXOXOOOX XOXXOOXXOOX X   ,0
XOXOXXXOXX XXO XXXXX OOOXOXOOXXOOOXXOOXOOXXXO XOOO   OOOXX OXXOOXXOXXOXOXOOXOO OOXOXXOOXX O OOOOXXOXOXOOXOOXOOOXXOOXXXXXOOXOXOXXXXOXO OOX XXXXXOXXOOXXXXXXOOXOOXOXOOOOOOO,0
XXXXOOOOXXOXXXOOXOXXXO XOXO XXOXOXXOXXOOOOOOOXO XOOOXXXO OOXOOXX XOXXXXXXXXOOXXXXX XXOXXOOXOOXXXOXXXOOOOX OXXOXOOOXXO  OOXOOOXXOOXXOXOOOXOOOXOOOXOXXOOXOXOOXXXOOOOOOOXXXO,0
OXXXX OOOXXOXXOXO XOOOXXXOOXXOOXOXXXOX OXOXOOXOXXOXXOOXXXXOOX OOOOOXOOXOOOXXOXOXOOOOOX XOOOXOXOXXXOXXOXOXXXXOOOOOXO XXOXXXOOXX XOXOOXXOXXXOXOOOOXOOXXOOOXOXOXXXOOXOXXX OX,1
XOXOXXOXOOOXX XXXXXOOXXXXOXOXOOOO XXO OOX XXXX OOXXOOXXXXOO  OXO OX XOOOXOXOOOXXOOOOXXXOX XOOXOO OOOXOOO OXOOOOOOOXOO XXOXXXX XOXXOO OXXXO XXXXOXOOX  XOX OXOOXOXXXOXXXOO,0
OXXOOOXO XXOXXOOOXOXOOOXOOOOXXOOXOXOOXOOXOOXXOOXOOXXXOXXXXOOXOOOXXXXO XOOXXOXOXOXX OOOOXOOXOXOOXOXOXXX XXO OXXOOOXOXXXXXXOXXOXOXOOOOOOXXXXXOXXXOXXXXXXXOOXOOOOOX XXXOOOXO,1
OXXOOXOOXXOOOOXOXXOX OOXOOOXOXOOOXOXOOXXXXOOXO XXOOXOXXXOOXXXOOOXOOOXXOXXOOOOXXXOXOXXOOOOOXXOOXXOXXXXOXOOOXXOXXOOXXOXOXOXOOXXXXOOOOXXXO XX XXXOOOXOXXOX XXOXOOXOXX XOXXOO,1
XXOOXXOXOXOXXXXXXOOOOXOXXXOOOOOOXOXOOOOOOXOXXXOXXXOXOXOXXOOOOOXOOOXXXOOOOXOOXXOXXOXXOXOOXXOXXXXOOXOXOXXOXOXXOOOOOXXXOXOXXXOXOOXXOX OXOXXOXOOXOXOOOOXOOXXOOOOXXXXXXXOXOXOX,0
XXOXXOXXOOOOOXXOXXXOXOXOXXXXXXOXOXOOXOOO XOXOOXXOOOOXOOXXOOXXXOOOXOXXXXOOOXOXXOXOXXOXXOXOOOOXOXOXXOXOOXXXXXOOXXXOXXOOOOXOOOXOXOOXOXXOXOO XXOOOOOXOOOXXXXOOXOOXXXOOXXOXXXO,1
OXOXOOXOXXXXXXXOOXOOX XOXOXOOOXOXOOXXOOXOXOOXXOXOOXXXXOOXOOXOXXXXOOXXOXOXOXXOOXOOOXXXXOOOOXXXOOOXOOXOXOXXXOXXXOOOOOOXOXXXXXOOXOXOOOOXOOXOXOXOOXXXOOXOXOXXXXOXXOXXOOX OXOO,1
O XXOXXO O XXOOOOXXOXXXXOOO OXXOOX  XOOOOOOOXOXXXOXOOOXOO OXOO  O OXXOOXXXXOXOOXOO OOXXOX  X XOO X O  XXOX X OX OOOOXXXOX OXOX XXOXX XXXXXOOXX OXX XOXX O  OOOXXXXXOX OOO,1
OO   XXX  X   XXOXO XXOXXX     XXXX XXOOXX OX OOOOOXOX XOOOO  XX  OXOOO  OXOXO OOX OOX   O   OO OXXXX X OXO XO XO XO    XXOX  XXO XOXOOX XOXX OOOXOO  X OX O OOOXOXOO XOX,0
XOXO OXXOXOXXXXOXOOXXOOOX XXXOXXOOXOXXXXOOXOXXOXOOXOOOXXX XOOXOXXOOOXO XXXOOOOOOOOOOOXXOOXXXOOXXXXXOO XOXXOOOXOOXXOXXOOXXXOXO O OXOOX XXOOOOXO O XOXXOOOXXXOOOOOXXXXXXXOX,1
XOOXOXXOXXOX  X X XO  O XXOOX XXX OXX XX  OOOXX O OXXOOO OXOOO OOXXOOXOOX OO XXXXOXXX X  XXXO OOOOOXXXXX XO O OO XOOO XOOOOXXO XOXOX OO XXXXX XOOOO OO OXX XO OXO O  XX O,0
