board,winner
XOXX XXXOXXOOXXOXOOOOXXOXOOOX  OOX XOOXXOOXOOXXOOOXOXOOOOXXOO OXXXXOXOXOXXX XXOOX,1
X OOXXOXOOXXOOXOOXXXOXXXOOXOOXOOOOOXOOXOXO X OOOOXOX XOOXOXXXXXXXO XOXOOXXOXX OX ,0
OXOXOOOOXXX O OXOOX O XOOXOXXXXXOXOXOOX OOXXXXOXOOXOXOOOXXOO XOOXXX OXXOO XXXXXOO,1
OO O OXXOOXOXXXXXOOOXOXOXXXOOOOXXOXXXOOXOXOOOOXOXOXOOOXXOXOOXOXXXOXOXXX X OXXOXOX,1
XXOOXOOXXOXOX OXOX XXOXO O OOXXOOXXXOXOOOXXOXXOXXOXXX OOOOXXXOXXX OOOOOOO XOXX  O,0
O OOXOXO XXX  XXOOOO X XXXXXX OXXOOXXOXOOXXXXOOO OOOOOOOXOOO XOXOXXXX XOOXOOOXXX ,0
XX OXXOOOO XOOO  O OOOO  OX XO  X XXXOXXOX  XO OOXOXX  XXXO OOX OXOXX XXX OOXOX O,0
OXOXXOXOXO OXXOXXX    OXXX XOX XOXOOO OX OXX O X OOXXOO XX OOXXOXXXOOX  XO OOOO O,1
OXOOXOOOXX XOOOOXO X OXXX OO X   X XXOXO X OOXOOOXX XXOX OXXOXOOXOXOO OXXOXOXOXXX,1
OOXXXXO OOXXXXOXOOX OXXXXXXOOXXOXOOXOXOOOOXXOXXXOXXXOXOOXOXOOOOOOOXXXXOXXOOOOXOOX,1
O    X  XOXXOXXX XOOXOXXOXXXOXXOXOOOXXOXOX  OOXOXXOOX XXOXOOOO  XX OO XXXOOOOOOOX,1
OOXOOXOOOXO OOOXOXXXXOOXOXOOOOXXOXOXXXXOOXOXOXOXXOXXOOXXXXXOOXXOOXOXXOOXXXOOXO X ,0
XOX OOOOOOOXX OXOO XXXXOXXOOXXOXOXXXOXOOOOXXXOXOOXXXXOOXXX X XOXXOOOXXOXOX OOOXOO,1
OXXXXOOXX OXXXOOXXOXXXXXXXXOOXOOOXXOOXOXOOOOOOXXXXXOOXOOOOXOOOOXXOOXXXOXXOXOOOOOX,0
XXOXXOOXOXOXOXOXOOOOOXOOOXXXXOOOXOXXXOOXXOOOXXXXXOXXOO XXXXOOXXXXOXOXOOOXXOOOOOXO,0
XXXXOOXXOXXOOOXOOXOOOOOXOOXXOXXXOXXXXOXXXOXXOOOOXXOXXXOXXOOXXOOOOXXOOOOXOXXOOXXOO,1
OXOOOXXOOXOXXXXXXOXXOOOXOOXOOXOOOXOOOXOXOOXOOOXOOOOXXOXOXXXO OOXOXXXXOXXXXOXXOXXX,0
XXXOOXXOXXXXOXOOXXXOOXXX  XOOXOOXXXOOOXOOOOX XXXXXXOOXXOXXOXOXOOOXOOXOXOOOOXOOOOO,0
XOOXXOXXOXOXXXOOO O OXXXOOOXOXOX XOOXXXX XXOOXOXOOOOXOXO OXXOOXOOXOOOXXOXOOXXXX  ,0
X OOXX OO OOOOO XX OXXOXXX OXOXOOOOO O XXOOXOX XOOXO X X  XOXXXOXXOXXOXXOOX  OX  ,0
OXXOXXXXXXOXXOXXOOOOOXOXOOXOXOOXOO OXOOOXOOOXX OXXXXXOXXXOXOOOOXXXOOOOXOOXXOOXXXX,1
OOOOOXXOOOXOOXXXOXXXXOOXOXXOOOXOOXXXXXXXOOOXOOXOOOXXOXOOXOOXXXXXOOOOXXOXOOOX XXXX,0
XOOOXOXXXOOXO OXXOXOXOOXXXXXOOOOOOOXXXXOXXOOXOXXXXOOOXXXOXXXXOOOXOXOXXOOXOOOXOOOX,0
OXOXOXOXOOOOXOXOOOOXXOOOOXOOXXXOOXXXOOX OOOXXXOX X  OOXXOXXXXOXOXXOXXOOO OXX XXXX,1
 OXXXX OOOOXOOXX OO OXOX OOOOO OX O XXX OOOXXXXX XX OXXOXO XOOXXOXOXOOOO OXXXOXXX,0
OOOXOXOOOOOOOXOOXOOOXXXXOO OXOXXOXOOXXOXO OXOXOOXXXXXOOXXOX XXXXXXXXOOOOXXXOX OXX,1
OOXOX X XXXOO OOOXOXO XOO   XOX O O OXO X OXXOXXXO XXXX OOXX OOXOO  XOOOXOXOXX XX,1
XOOXXO OOXOXX OOOXOOXXOXXX XOOXXXXO O O O XOXO OXXO OOXX  XOOO XXXOOX XXOOOX XOX ,0
XXXO OXXOXXXOOOOOOOOXXXOXXOXXXXOXO OOOOOXXXXXOOOXOXXOXOO XXXXOXXXOOXOXOOOOO X OXO,0
X OXXXOO XXOXXX O XXO  XXXOOXOXXOX OXOOOOXXOOX OOOXOXOOO OXO XOXX OXOOO XXXXOXXOO,1
XOXXXXXOXOXXOXXOOXOOXXOOOOXXXOOXO OXOXOX XXOXOOOOOXXOXOOOX OXOOXOXXXXOOXOXOXOX  O,0
OOOOXXXOOXXO XOXXXOOXXXOXXOXOOXXXOXXOXOOXOO XOOXOOOOOXOXOXXOXOXOOOOXOXXXXOXXXXOXO,1
OOXXXXOXOOXXXXOXXXOOXOOX OOOX XOXXOOXOXXOXXXOXXOOXOXO XXOOOOOOOXOOXXXOXOOOXXOXOXO,0
OOXOXOXOOOOXXOXOOXOXOOXXOOOOXOOOOOXOXXXXXXOOOOXXXOXOXXXOXOX OOXX XXOXOOXXXXXOXXOX,1
XOXXXXOO XXOOOXOOXOOOXOO XOXOOXX XXOO XOXOXOXOXOOXXXOXXOOOOOOXXOOXXXXOXOXO XXXOOX,0
 OX XO   X  XXOOXX  OXOX     XOO OXX XXOO OXXOXO  X  OXXXXO   XO XO OOOOOXXO O   ,1
OXXOOOX OOXXXOOOXOXOXXOXOOO X XXOOX OXXXXXXXXOOXO XOOOOOOOXXX OOX X XO O OXXXO X ,1
XXOXXXOXOXOXOOXOOOOOOXXXOXOXXXOOXXX O OOXXOOXXOOXXOOXXXOXOOXXXOOXOOXOOOOXXOOXXXXO,1
XXOXOOXXOOOXO XOXXOOOOOXOXOXOXXXXOOOOXOXXOXXXOOXXXOXOOXOOXOOX OOXOXOXXXOXXXXOOOXX,1
XXOXXOXOXOXOOXXXXOOXXOOXX X OXOOXOXOXXOOXXXOOXXOOOOOXXOXOXXXXOOOXO OXOOOOXX OOXXO,1
OOXOXOXXOXOO XX OOOOOOXOXOXXXOXOOXXOOOOXXX X OO X OXOXXOXOXXXXX OXOOOXOX OOXXXOXX,1
XOXX O OXXOXXOOXOXOO XOXOXOOXXOO XXX XXOXOXOOXOOOXXOOOXXOOOXOX XXOXOOXXOOOXXXXOO ,0
XXXOXOOXXXXXO OXOOXXOOOXXXOXOOXOOOXXOXXOXOXOXXOOOOXXXOXOXOXOXOXOXOOXXOOXXOOXOOO X,1
OOOXXXXOO XXXOOXOOOOXXXXXOOXOXXXXOXOO XOOOOOOOOXOXXXXOOXXXOOOXOOXXOXOX XXOO XXXOX,1
 OXOX OOOX OOXXOOOOOXXXXXOOOXXXXOXXXXXOX X XO XX OXXOXOOXOX OOOXXOXOOXOO OXXOOO X,1
OOXXXXOXOXOOXOXXXXXOXOOOOOXOOOXXOOXOXOOOOOXXOOXOXXXXXOOXXOOXXXXXXXXOXOOOXOXOOXOXO,1
O OOOXXXXOOOXXXOXXXXOOOXXOXXXOOOOXXOOXXXOOOOXXXOOOOXXOXOXXXOXOOXOOXXXOOOXXOOOXOXX,0
X XXOXXOO   OX  OOOO XOOXO   OXXXXXO  OO XOO  XOOOXX  O XXXXOOXOXOXXXXX OO  X   O,1
XXOOOXXXXXOOOOOXXOXOXOOOXXOXXOXXXOOXOOXXXOXOXOXOOXOOXOXXXXOOXXXXOOXOOOXOXXXOOOOOX,1
XOXOOXOOXXOXXOXOOXOXXXOXOXOOXOXOOOXOXXOOOXXXXXXXXXOOXXOXOXOXOXOOOOOOXXOOOXOXXOXOX,1
OOOOXOOOXOOXXXXOOXXOXOOOXXXOOOOXOOOOOOXOXOOXXXXXOOXOOXX O XXXXXOXXOX XOOOOXXXXXXX,0
XOO XXXOXO X O OOOOXXXXXXOOOXXOO   XXOXOOOOOO OO O XX XOOOX XXXOXXX X O XOO XXXO ,0
OX  OXXX  XXOO XO  X OOX OO OXXOXXOOO  XXOX OX XOX OX   XO   O  XXOO   OXXOOXOXOX,1
 XXOXXXXX OOOOOOXXOOXXOXOOOX X OX O OXOXOXOXXXXOOOOOOXXOXOXXOOXXXXXXXOOOOXXO XOOO,0
   OOXXO X OXOXOO XX OX XOOX OX X XXOOXX OO O OXOXXO XXXX  OOXX XOOOXO  XOO OOX X,1
XOOOX OO XXXXXOXO XOOXXOOXOOOOOXOOOO XOOX OOOO OXXOXXXXXXXO XOOXX XOOXOXXXXOXXXXO,1
OOXXOXXXXOXXXXXXX OXXOOOXOOXXOXOOXXOOOXXXXXOOXOXOOOOXXXOXX XO XOOOXOOOOXOOOOOOXXO,0
OXOOXX XXOOXOOXXOXOOOXXOOXXOXXXXOOX XOXOOXOO XOOOXO OOXOX OOXXXOXOXOOXOXXXOXXOXXO,0
XOXOOXXXOOXOXXXOXXOOXXOOXXOXOXOXOXXXXOOOXXXOXXOOOOXXXOXOOOXOXXXXOXOXXOOOOOOOXOXOO,1
OXXXOOOOOO OOXXOXXO  OXOXOOXOXOXXOOXXXOXOOXX OOOXOXOOXO OXXO XXXOOXXOXOO XOXXXXXX,0
OXXOOOOXOX XOOXXXOO XXOXXXXXOXOXOOO XXXXXXXXXOOOOOOX  XXXOOXXOXOXOOXOXOOO OXOXOOO,1
OOOOXXOXOOOXX XXX OOOXXXOXOOXXOXOXXXOOOOXXXXOOXOXOXXXXOOXXOXOXOXXOXOXXXOOXOOOOOOX,1
 XOXXXOXOXX XO XOOOXOOOXX O  O O OOX OO  XXXOOXOOOO OO XOXXOO XX XXOXXXXOO XOXXX ,0
OXO OXOXOXOXOXXXX OXOOOXX XXOOOO XO OOOXXXXOXOXXXXOOOXOXXXXXXOOOOOXOOXXOXXOXXOO O,1
X OOOO OXOOXO XXX XXOOXOOXOOO OOXXOOOXOOXO XXXOOXX  XXXOXX XXOOX OXOXXOO XOXXOXX ,1
OOXXOO  XX XXO XXXOOX      X OO XX  XXX  OX XOXOOXX O XXOOOOO OX XO  OOOOOOX XOX ,0
   XX OXOX XOXXOXX  X XXOXXOOXOOOOXOXOO XOOXOO XXOOOOOOO XOOXXOXOOXXOXOXOXOOXXXXX,0
OXXXXO XXO XOXOOXOXXOO XOXXXXOOXXOO XXOOOO O XXXOX XOXOXOO OXOOOO  OXOXXX XOOXOOX,0
X XXOXXX XOOXXO O OOXXXO OXXOXX XXXOOOO O XOX OOOOX X  OXOO XXOO   OOOOO XXXO XX ,0
XOO O X  X X  XX  XOXO XXX  XOXXOOOXXXOX XOO X OXO OOOXO X   XO OOXO O  X X OO  O,1
XOXXOO XOXXXOOOXXOOXXOXOXOXXOOXOXOOXXOXXOOOXXXOXXXOXOOOOOXXXOOOXOOXOXOXXOXOOOXXOX,0
OOXXXOXXOXOOXXOXXXXXXOXOOOOXOXXXXXXXXXOXOOOOOOXXOOOOOXOXXOOXXXOOOXXXOOOXOOOXOXXOO,1
 OOOXOXOX XOOOOOX XOOXX XXOXOOXO XXOOOOOO XXOOO XOOXXO XOXXXXOXXXOX  X XO OXXXXXO,1
XOXO XXO OX  OXXXO   OX OXOXXXXOOO  OOXXXXXOXXOO X XXOOOO OXOOOX XXXXO OOXOO OX  ,1
OOOOOXXOOOOOOOOXXXXXXXOXOXXOOOOOXXXXXXXOXXXXXOXXXOXOXOOOXXOOXOXXOOOOXXXXOXOOOXOOX,1
XXXOXXOXOOOO XO OXOO  XOO OOXXOOXOOOXOXOXOXXOXXXXOXXXXXOOOXXOOOXXXOXXXOXOOOXXOXOO,0
XOOX OXXOOXXXOXOXXXXXXXO XXO XOOOOXXOXOXXXO OXOXOXOXOXOOOOO  XOXXXOOOOOOXO XOXOXO,0
XOOOOXXOOOOX XOOXXOXOXXXOXXX XXOOOXO OXXXXXOXXXOOXOOOOXOXXOOOXXOXOXOXOXOXOX OXOXO,1
XXO OOXXXO OXOXOXXO  XXXXXO   OOO   XXOXXOOOXO XOOXOOOO OO  OXXOO XXX XOXXXXOXOO ,0
XOXXXXO OOXOOOXXOXXOOXXXOOXXOXXXOOOOXXXXXXOOOOXOOXOXXO OOXOX OXOXOXXXO XOOOOXOXXO,1
  XXX   OXX XOXXOX OOXX O  OX OXOOOXOOOOOO XOXX OOX OOXX OX XXO OXOOX XOXOX OX  X,0
OOXOXOOOXOXXXOOXOOOXXXXOXXXOXXXOXXOXOOOOOXOXXOOXOOXO OXXOOXOOXXXXXXXOXXOOXOOOOOXX,0
OOX XOOOXO XOOOXXOOOXXXXOOXXOX X OOOOX O   XXXXOOXOXOXOXXO OXXOXOXOXOX  XO XOOXXX,1
XOXO O X  OOOX O XXXOOO   XX  X  OOOXXXXXXXXXO XXX OXOO OOOXOOO OXXOOXOXOXOX XO O,0
XX OOOXXX XXXXOOOOOOOXXOXO XOOX XOXXOOXOXOX OOX XXOXXOXXOXO  OX XOOX OOXX X   OOO,1
OOXXOXOOXOXXOXXOOXOXXXOXXXOOXXXXO XO OOOOOOXXOXOXOOXOOXOXXXXXOXOOOOOOXOXOXXXOXXXO,1
OXOXXXX OOOOX OXOOXXXOXXXOOOXXOXOOXXOOOOXOOXXOOOXXO XXOXXOOXXOXXXOXOOXXXOOXXOOXOO,0
XOOXX OXOXX X XOXOXXOOOXXXOOX OXXOOOXOO XXOO OXXXX OXOXOOOX OOXXO OOOXXXOXXOOOOXX,0
OXOXOOOXOOXOOXOOXOXXXXXXXXXOOOXXOOOOOXXOXXOOOOXXOXOOXOXXXXOXOXXOXOOOOXOOXXXOXOXXX,1
XX XXXXO XXOOXXO O OOXOOOOXXXXX  X OOX XXXOOOXOXOOOOXOOOO XOXX OX OOOXOOXOOXXXXOX,0
  X    XX  OO XO O XOOX XO O    OO  X X  O    XXOOX X  OO O XO XXO XX   OOO  X XX,0
XOOXOXXOXOXOXXXOXOOOOOXOXOOOOXXOOOXXOOOXOXXXXOOXOXOXOXOOXOXOOXOXXXXXXXXXXOOXOXXOO,1
OXOXOXXOXXOXXXOOOOXOOXOXOOXXOOXO XX OXOOXOOOOOOXX XOOXXOO XOOXXXXOOXX XOXXXOOOXXX,0
 OXOXXOXXXOOXOXOOXOXOOXXO X XOX OOOOXOXXX OOOXOXOXO XXOXXOXXXXXOOOOXOO OXXOXX XOO,1
O OOOXO OOOOXOX OXOXOX XOOXXXXOXOXOOXOXXOXOOXOOOXOXXXXOOXXXOXOOXXXXOOXXXOOXOXXXXO,1
XXOXOXOOXXXOOXXOXOXXOXXXOOXOXOOOOOXOXXXXO XXOXOOXOOXOOOOOOOXOOOXXOXXOXXX XOO XOXX,0
OXXOOOXXXXXXXXXXO  OXOXXXXOX OXXXOXOXOOXO XXOOOXOOXO XOOOOX OOXOOO XOX XXOXXOOOOO,1
OOOOX XXO XXXOO XXXX OXXOOXOOOXOXOOXXOO OOXXXXOO XXXOXXOXXOXXXOXOOXOOOXXOOOOXXOOX,1
OOOO  XOXOOX XOOOXXXO XO XXXXXOX XXOXOXO  XXOO X OXXOX XOOO XO  O  OOXXOOX  XO X ,1
XOOXOXXOXOOXOXOXOXXOOXOXXXXOOXOXOOO OXXOXOXXOXOXXOXOXOXOXOXXXXOXXXXOXOOOOOOOXXO O,1
XXXXOXXOOXOOXXXXOXOXOOOXOOOXXOXXXXOXXOXOXXOXOXXXXO OXXOOOOXXOOOXOOOXOXOOOOXOOXOOX,0
OXXOXXOXXOOOXOOXOOXXOOXOXOOXOOXXXXXOXXOXOOOXXXOOOXXXOOOOOXOXXXXXOXOXXXXXOXOOOOOOX,1
OOX  XXXOOX  XOXXXOXOXXOOOX  OOOOOXOOOX X OOXOOOXOOXO XXXOXOX  XXXOX  XXOXOX O XO,0
XXX XOOX XX  OXXOOO XOO OXXXOXOO OOXO OXOXOXXOOOOOOXX XXOXOXOXOOXOOXX  XXXX XOO O,0
XOXXXXOOXOXXXXXOOOXOX XOXOXX  OXOOOOOXOOXO  OXOOX XXXXOXOXXOXOXOOOX OOXO XOOOXXXO,1
XOXXXOXXOXOOOOXX  OXXOOOOOOXXXXOXXXOXOOO  XOXXXXXO OXOOXXOOOOOXXX XOOOXXOXOOO XOX,0
OO XXXOOXXXXOOO X OOXXXXO O X O X OXXOOOXXXX X O OOOXOXXXOOXXO OXXXOOOXOXOOOOXXOX,1
XXOXOOOXOOXOXXXXOX XOXXOXXXOXOXOOOXXOOOOXOOOOOXXOXOXXXXOXXOOXXOOXXOXOXOOOXXOOXXOO,0
XXOOOXOOOXXXXOXXXXXXOXO OOOOX XO XXXOO XX XOO OOXOXOX OXXO XOX XOOXO OXXXOOXOOOXO,1
X  XOXOXO OOXXOOOXOO X OX  XOOOOX OX OOXOO OX O XOO XXXXXX  XXX OXOXXXXOOOOXOO XX,0
OXOXOXXXOXXOXOXXXOOX XOO OXXO XOOOOOOOOXOXOOOOXXXXXXXOXOXXXOOOOXXOOOXXXXOOXOXOXXO,0
OOXOXXXXXXXOXOOOOOOXX OOOOXXXOOOXXOXOXXXOOXXOOOXXOOXXOXX OXOXOXOXOXOOXOXXOOXXXXOO,1
O XXOOOOXXOOXXOXOXX X XOOOOOX OX XOOXOOO OXOXXOXX OXXOX OXXXXXOXOOOO OOXX XXXOXXO,1
 XXOXXOOOXXOX OOX XOXOO O OOXOXX OOOXX  X OXX O X XOXXOX OOO OOOOOOX  OX XXXXXOXX,0
XOXOXXOOXXXOXXOXXO XOOOXXOXXXOXOOO OOOXOX OX OXXXOXOOXXOXX XOOO XXXOXX OOOXOOXOOO,0
XXOOX XOO XXOO OXOXO X OOX XXO O  OOO X X XO XX XOOOXXOXO OXO OXXOOX  OXOOX OXXXX,0
OXOXXXXOOXXXXOXO OXXOOOOOOXOXOX XOOXXXOOXOOXOOOOOXOXXOXOXXXOXOXXXXXXOXOOXO XOOOXO,0
OO X OXXOOO XX XX XOO OX OOOOOO XOO XOOX XXXX  OO XOO OXXXX   OXXXOOXO XO XXX XOX,1
 XOOOOOXXXO OOOXXXOXXO OXOXOXOXOOOXOO OOX XOXXXXOXXXXXX XXXXOOXOXOOXXOXXO OO OOXO,1
XOXXXXO XXOXOXXXOO OXOOXOXOOOOOXOXXOOXOXOOOXXXOXOXXXXOXOXOOXXOOOXXXOOXXXXXOOOOOOX,1
OXXXOOXXXXXOOXXXOXXOOXOXX OXXOOOX OXXOOOXX XXXXXOOXXOOXOOOXOOXXOOXOOOOOXO OO OXOX,0
XOOOXXXOXXXXOXOXXOXOOOXOXXXOXOOXOOXOXXOXOXOXOOOOXXOOXOXOXOOOOOXOOXOXOXXOXXXXXXOXO,1
OO X XOOO XO XOOXOXX XXXOXXOXOOX OX XXXOXXOOXXXXOOOXOOXXO  XOOXOOXXXXXOOOOOXXOOOO,0
 OXXXOOX XOXOXOXO XXXXX XXOOOXXOOXXXXOXOXXXOOOXOOOO OOOOXOOOOXOXXOOOXXXOOX XOX XO,0
OOXXXOOOOOXXOOXXX XOOOXXXOOXXOOOXOXXXOOOXXXXOXX OOXOOOOXOOXXOOXXOOOOXXOOXXXOXXXXX,1
XXOOOXOOOOOXOXXOOOXXXX XXOXOXXOOXOXXOOXOOOOXOOXXOXXOXXOOOOX XXOXXXOXXXOXXOXXOOOO ,0
XXXXOOXXOXOX OOO O X XO X  XOXX  OOXOXOOOOXOOOXOO XXXOOOOXOOOXXOXXXX OO XXO XXXOX,0
OXXXOXOXXOXXOXOOOXXXOXOOXXXXXOOOXOX XOOOXXOXXXOOOOXXOXOOXXOOXOOXOXOXXOOXOXOXOOXO ,1
X XXXO    OXXX XOO OXXOOOOOOOOX OOX XOXXXOOX  OOOXOXX XXXXO O OXX XXXO O OOX OXXO,1
 OXXX OOOOOXOXOXXOOXOOXXXXX OXOXO O  XXXXO OXOXO XX  XOO X XOOXOOXXOOOOOOXXXXXOOX,1
OOOXOXOOOXXOOOXXXXXOOOOOOXOOX XOXOX XOOXXX XOOOXXXXX OOOXXXXX OXOXOXOOX OXOOXXXXO,1
XO OX X O   OOXOX  X XXOOOXOXO X X OOX XXOXOX O OXOOXOOX OXXOO  OXXO  OXOX OX XXX,1
OXXXXOOXO XXOXXXXXOOOOXXOOOXXOXXOOO OOOOXOOXXXOX XOXO  XXXOOOOXXOXOOOXOXOXXOXXO X,1
OOOXXOXOOOXOOXXOXXOXXOOOOOOOOXOOXXOOOXOOOOXXXXXOXXXOXOXXXOOXXXXXXXXXOXOXOOOXOXO X,0
X X  OX XOXXOOXXXX XOXXOXXXO O OO O OOOXX OOOXXOXOXOOXOXOXXOXXXXXOOOOO OOOXOXX  O,0
XOOOO X XX XXOX OOO OOXO X  O X X O X OXO  O X XOO X X  XO  OXX OX  OOXOXXXXXOXOO,1
XOXXOXXXXOOXXXOOOXOOOXXXXXXOXXOXXXOOOOOOOXXOOOXXOXOOXOXOXOXOOOXOOOOXOXXXOXOOXOXXX,1
 OOXXOXOX OXOOXXXXXOXOOXXOOXOOXO XOXXOXOOOOOXO XOXOOXOOXXXOXOOXXOXX OOXXXO XXO XO,0
XOOO OOOOXXXOOOXXXX OXXXO  OOXXXO OOO  OOXXOO O OXXXXOXXOXOX XOXX  XXXXOXXOXO OOO,0
OOOOOXXXOOXOXOXOXXXXOXXXOOOXXOXOOOX XX OOXXOXOOXOOXXXXOOOXOOOX O XOXOXXO  OXXX   ,0
OXOOOXOXXXXXXXOOOXXXOOXO OXXO XXOO OOOXOXXXXOOXXXOOOXX OOXOOXOXXXOOOXOXXXOOOOXXXO,1
XXOXXXXXOXXOXOXXOOXOOOOXOOOOXXOOXXXOOXOOXOXOOOOOOOOXOXXXOXXOXXOOOXXXOXOOOXXXOXXXX,1
OXOOOOXOXOXXOOOOX OXOOXXXOOOOOOXOXXXOXXOXXOXXOXXXOXXXXXXOXOXXXOOOXXXOOOXXXO OXOOO,1
 XXOXXOOXOXXXOO OXOXOOOXXXXOO XXOXXXOOOXOOX OXOXXXOOXOOX  OOOXXOXXXXOXOOO  XXXOOO,1
O X XXX  OXOXXXOXXOX  XOOOXXXOX XO  OOXOOOOXXO XOX XO  XOXOO XOX OO OOOOXXOXXXOOX,1
X OX XXXOOXOOXOXOOXXOOXOOXOOXOOXXXX XXXXXXXXOOOOX XOOOXOOOXOOOOXXXXOXXOOXOXOOOXOX,1
XOXXOXXXOOXX OXOOOXXOOO  OXOOXXOOOXOO  O OOXO OXXX XOOXO  OXXXOOOXXOX XXX XOXO XX,0
O XOXXOOOO OOOXOOXOXXXXO OX OXXO XOX OOXXXOXX X  XXOXOXOXXO XOXOXX  OOOXO XXXO OO,1
OOOXOXXOXOO XOXXXXOXOOXX XOXOXOOOXOOOOXXXXXOXXXXXOOXOXXOOXXOOOOOXO XXOOOOX XOXXOX,1
OXXXXOXOO X O O OOXOX XOXXOO  OOOOO OOOXO OXXO OXX XX XOXXOXOOOOXXO XXXOXX XO XXX,0
XXXO OXXXXXOXO OOXOOXXOXOOXOOXOXOOOXO O XXXXXXOOXXXOXOOXOO OXXXOOOOOXOOOXXO OXXXX,1
XXOOXXO XXX XOXXXOXOXXOXOOOO OOXOX XXOOXXOOOOX O XX OOX  O X X   OOXXO X OXXOO O ,1
 OXOOXXOXOXO OXOXXOXX XOOXXX O XXXXOOXXXOOOXOXO XXOOOXXXOOOXXOXOX O OXXXXOOOOOXOO,1
O OXX X X XO O XXO O O   O XOXO   XOOXX X OOXXOX X OX O OOX OX X XXOOXXXOOOOO   X,0
XXXXOXXXXOX O OX OO  OOOXXX OXOOO X XOOXOXX XOOOOOXOXXXOOXOXOXOXOX OXXOXXOOOOOXXX,1
OXOX XOOOX OX XXXOOOOXOXOOO XXXOOXOOXX O  XX OOO XOOO XXXXOOXXXOXXXXOXXOO O O XXO,0
OXOOXXXXOXOOXXOX XOOOXOXXXOOO OXXXOXOXOXXXOXXXXOOOXOOOXXOXOXXXXOOOXOXOXOOXOXOXOOO,1
XOXXOXXO XXOOX XXOO XXOXXOXOX OXOXXOXOXO XOXXXOOO OXOXXXOOOXXOXOXOXO XOOOOXOOOX O,1
X XXXX XOOOXXXOXXOX X O OOOOOOXXOOXXOX XOXXXOXXXOOO OOXOOOXXOOXXXOOX OOXOOXOO XOX,0
XOOOO OXOXOXOOXXX  XOOO XOX X XOXX XOXXXX XOXOOOOOOXXO XXX OOOX XXXOX  OOOOXOOOXX,0
OOOOOXO XOX XXXXOXXOOX OXXO XXOOOOXXX OXOXOXXX OOXXXXXXO XXOOXOO OXOOOXX XXOOO OO,1
XXXXOXOXXXXOXXOXOOOOXXOXOOOOOXXXOXOOXXXOOOXOXOXOOOXOOXOXXXOXOXXXXXXOXOOXXOOOOXOOO,1
XXOXOXOOXOXOXOOOXXXX OOXXOOOOOOOXXXXXOXOX XXOXXXXOOXOXXX   OX XXO O OOO XO OOXOXO,1
OXXOXX OXXXOXXXXXOX XX OOXOXO X XO OX OOOOOOOOOXX XOOXO XOXO  XXO OXX XOOO XOOOX ,0
OX  OX XO  XOOOXOO XOXOOXOO OOXOOXOXXOX OOX XOOX XXXXOXXXOXOXOOXX XXXOXOOOXO  XX ,1
 OXXXOOXOXOXOOOO XOOOXOOX X OXO OX XXXO O OOOXO  OOO XXXOXXXOOO X OXO XX  XX XXXX,0
XOOXOXXOXOOOOXOXXOOXOOXXXXOOOOO XOXXOXXXXOOOOXXXOXOXOOXOXOX XXXOOXOOXOXXOXOOOXXXX,1
OOXOXOOOOXXXXOXOOXXXXOXXXOXXOXXXXXOXXOXOOXOXOXOOXXXOOXOOOOXXXOXOXXXOXOOOOOOXOOOOX,1
OXXXXXOXXXOXOOXXOXOOOXOOXXXXXXOXXOOOOOXXXOOOXOXOXOXXOOXOOOOOXXXXXXOOOXOXOXOOXXOOO,1
OO  XOXXXXOXOXXXOXXOXXOXOOOOO XOXXOOOOXOXXXOXOXXOOOXXXOXOXXX XXOOOX OXOOOXOOOOOXX,0
OOXOXOXXX XXOOOOOXOXOOXXOXOXOXOXXOXOXXOOXXXXOOXXOXOOOOXOXOOXOXXXOOXXOOOXOXOXXXOXO,0
OXX XOOXOOXXXOOX OXOXXOOXXXOOOOXOOXX XXXXXOXOXXOOXOXOOXOXOXOOXXOX XOO OXOOOXOXOXO,0
XXXXOOOOOXXXX XXOXOOOOXOOOXX OOO OXOOXXXXOOOXOXXOXXOOX XXOXX XXXOOOXXXXOXOOOOOOOX,0
OOOOXOOXXOOXXOXXOXXOXOXOXOOXXXOXXXOOXXXOXOOXOOOOXXOXXOXOXXOXOXOOXXXXOOXOOXXXOOXOO,1
OXXO  OXXXO XOOXX XOOOXXOXXXXOX XOOOOXO X  OO OOXOOOX OXOXXXOXOOXXOO XOXXXX OOXOX,1
OOOOO XOOXXXXXXXX OOXOOXOXOXOXOOXXOOXXOXOOOXO OXXXXXOXOOXOXXXOXXXOOOXXXXOOOOOXOXO,0
OOOXXOOOOOXXOOXXXOOXOOOXOOXXXOXO  XXOXXXOOOOXXOOXOOXXXOOXXXXOOXXOXXXXXXOOXOXOOXOX,1
OOOOXXXXOOOOXOOOXOXOOOXXOOXXXXOXOOOOXXOXXXOOOOOXOXXXXOXOXXXXXOXOOX OOOXXXOXOXXOXX,0
XOXXXOXOXOOX O OOOOXXXXOOOXXOXXOXXOOOXXOOOXOOXXXXXXXXXXXOOXO  OXOOOOXOXXXOOOOXOXO,1
OX XOOXOXXOOOXX XXOX XXOX OXOO OX XXOOOOOOOOO XXXX OXX XX OOXX  XX OXOOOXOOXOXO  ,0
X  X XOXXOXOOX OOOXOOXX O XO  OXOOX XO XO XOXO OOXO OO OXO O  XOX OX XX XXXOXX OX,0
OXXOOXXXOOXOOOXXO XXXOXOXXXXXXOOXXO XOXXXOXXXOXOOXOOOOOOXXOOOXOOOXOXOXOOXXOOOXXOX,1
