board,winner
XXOOOOXOOOXOXXXXOOXXOXOXOXXOXXXXOOXOOOOOXOXXXXOXXOXXOXXOOOOOOXOOXOXXXO OOX XX OXO,0
OOOXX OOXXOOO OXXOOX OO XOXOXXX XOXOOXOOXXOOO XOXXOXOXXXOXOOX XOXXXOXXXXO XXOOXOO,1
 XO  X  X  XOXOXXXXX XOXOX  OOOOOOXXO  OO XXO OOOOOOOOXO OXXXO XXOO OX XOXXX XXXO,0
OXOX XOXOX X OOOO XOXO X XOXOOXXOOOOXXOXO X XXOO OXOX XOOOOXOXOXXO  OXXXX X XOX  ,1
OXXOO   XXXOXOOOOXXXOXXOO XOOOXXOXOXO XXOXXXOXXOOOXXXXOOOXOOOXO OOOOXOOXOXXXXXXO ,0
 OOO XOXXXOX OOXOXXOXXOO XXXXOO OOOXOOXXOXXOOXXXOOOXOXXXXOXOOXOX XXOOXX  OXOXOO O,0
XOXOOOX OXOOO X X OXOXXOO XOX OX O O OOXX OXXX  OXXO OXXX XOXOXOXXXXO XXOOXO  OO ,1
 XOOXOOOOOXXXOXOOXXOOOXOXOXXXXXOXXOXXO XXOXOOOXXXOOOXOOXOOOXXXXXXXXXOXOOOOXOOOOXX,1
OOOX XXOXO XOOOXXOOOXXOXOXX XOXXXXX OOXXXO OOXOOOXOX XOOOOXOO X XXX XXOXOO XXOOXO,1
XOXOXO OOOOXXXXOXOO OOXXOXOOOXXOOOXOXOXXOXOOXXXOOXXOOOOXOXOXXOXXXOXOOXXOXXXOXXOXX,1
OOXXOXXOOXOXOOXOXOXX OOXXXOOXXXXXXOXXOXOOOXOOOX OXXOOOOXOXOXOXX OXOOOXXXXOXX OXOO,1
OO XOOXXXXOOO XX O XXOOXO O OOXOXXXOOX XOOOOXXOXXXOOXOXX X  XO XOO OXXXXXX OOOOOX,0
OXXX XOXOOXOXOX X OXOOO XOXO OXXXXX XOOOXOOOO OXOXXXX OXOXXXOOOXXXO XXOOX XOOOOXO,1
 XO OXOXOXOXOOOOOX OXXOOO XXOXXOOXO  OOOXX O OOXOO XXXOXOXOXXOXO OXXXOXX XXOXXOXX,0
XXXXOOXOOOOOOOOXXXOOXXXXXOOOX XXOXXXXOXXOOXXX OXO OOOO X OOX XXX OOOO OXXXOOOOXXX,1
X XXO OXOOOOX XOOXOXXOOXOO XX OXOXO OOXOOXXX XXOXOOXXOXOXO OO XOX XOX  OOXXXO XXO,0
XOX XXXOXOXXOOXO XXOOXXOXXOXOXOXXOOOO OOOOO XXO XOX OOXOXOXOOXXOOX XOXXXXO OOXOX ,0
XX OXOO OXXOOOXXOOXXXO XXOXXOXXXXOOOO OXOOXOOOOXXOXXX  OX O OOXXXXXOOXO O X O OXX,1
  OX  OX  OXXOXXX O XXOOXX XOO  XO X XO OXX OXOOOOXO  OXO OX  XX OOXXO OXXOXOO  X,1
 OOXOOOO XOXXOXOOXXXXOXOOXOX OOXXOXXXXXXOXX OO OOXX XOOOXXXOOXOXOXXOOXOOXXXOXXOOO,1
OXOXOXXXOOXOXX OX X  X XXOOO OXX X X  OXO OXOOOX XXXOOXO XOXOX   XXOOXOOOOOOO  X ,0
XOXOXXOOOXOOOXOOOOO OOXO XOXOOOOOOXXXXXXXXOO OXOXXX OOOOXXOOOOOOXO XXXXXXXXXXXXXX,0
XXXOOOOXO  XXOXXX XXX XXOXXOOOOOOOXOO XOO XXOXOXXOOXXOXO OXXOOXXOOXOO O XOOOXOXXX,0
OO XOXXOXXOXOXOOOOXOXOXOOO OOOOX OOOXOXOOOXOOOXXXO OXXXXXXOXXXOOXXXXXO XOXXOXOXXX,0
XOXOXOXXXXOOOOXOOXOXOXOX OOXXOOOXXOOOOXX XXXXOXO XOOXXOOXOOOXOX OXOXXX OOXXOXOX X,1
  OOXXX OOO X  XX OOXOOO   X XXXOO OOXXXOOXOXXO   X X XXXX OO OXXOO OX  XOXOOXO  ,1
XOOOOXXOXXXX O  XXO  OOXXXOX OXXOOOO XXOOOOOXOOOXXX XXX XOXOXOX  XXXOOXO X OXOOOO,0
  XOO XOXX XOOOXOOX X XOXXOOXXOOXXX  OXX  X X O X OO XOOXO  XXX XOOOOXOOX O  OO X,1
OOXOOXXOOOOOXXXOXOOXXOOOOXOXOXOXXOXOOOXOOXOOOXXXOXXXOXXXOOXXXOXXXOXXOOOXOXXXXXOOX,1
XOXXO XXX  OO OOXXXOOXOOXXXXOXOXOOOXOO X O XOXOOOOXXOXXXOXXXXXOXOO  XXOOOOXO OXXO,1
OXOOXX XX OXXOOOX OO XOOOXOXOXX O XOOOXOXXXXOO  OXO XXXOO OOOXXOOOO X XXOXXX  XXX,1
OOOOXXXOOXXXXOOXOXXXOXXOOOXXOXOXXOXOOXXOXXXOOXXOXXOOXOXOOOOXXXXXOXOOXOXOXOOOXOXOO,1
OXOXOX OOO XXXXXOOX XOXXXXOOOXOOXXXOOOXXOOXXXOXXOXX OXOO XOXOXOOXOXXOOXXOXO OOOOX,1
O   XXX OX   OOX OO OXXXX OOOOOXOXOX OOXO     XOXOXO OXXX  O  X X X   O OX  O XXX,1
 XOXX  OXOXO  O OXOOXXXO XXOXXO OXXOOXXO XX XO O  X  O XO  X  X OXXOXXO OOOOX  OO,1
OXOO XXOXXX OOOXOXXOXXXOOOXXOO OOOOXXXXXOX OXXXO OOOXXXOX OXXXXXOX OOOOOXOXO XXOO,1
XXOXXOOXOXOXOOOXOXOOOXOOXXOOOXXXOXXXXXXOXOXXOOOXOOXXOOOOOXXOOXOXOXXXXXOXXOXXOOOXO,1
OOXOXOOOXOXOOXXXOOXXOOXXOXXOXOOOOO XXXXO XOXXOXOXOOX  XXOXOXXOOOOOXOXX OOXXXXOOXX,0
XXXXOOOXXOOXOOOOOXXOOOOOXXXOOXOXOXXOXXOOXXOXXXXOXXXXOXOOOXOOOOXOXXOXOOOOXXXOXOXXX,1
XXXXXXOXXOOXOXOX  XXXXO O XOO OOXXXOXOXOXXXOXXOXOOOXOXXO  OOOXO OOOXOOOX OOXOXOOX,0
OOOOXOXOOXX OOXOXOX  OXOXOXXXXXOXXOOXOOXOOXOXOXOXXXX O OOOOX OXOX OXXOXOXXXXOOXX ,1
XOXXO XXX  OOXXOOO  X OOXXOXOOOXOXOXOO OXOXXXOOOOXXO XXOOXXXOOX  X O OOXX  OX OXX,0
X  OX  OX XOO OOOXOX OOOO XOOXOX OXXXOOOOXXOO OOXXOOXO XX OX  X XXOXOXXXXXXXOOX X,1
OXXXOXXOOXXX OXOOXOOXXOX  OOX OOXOOXO OXXXOO XXOO OXOX OXOOXXO OXXXXOXOOOX X OOXX,0
XXXXX  XOXOXXXXXOO XO X OOXO OXXO  XXXOOO OO XXOOOXX O OOXX X OOOXOOOXX  O OXO  O,0
X  XXXXX XXXOX OXOXX OXOXO XO XOXXOO OO OXOOO OOXXXOOOXXXO OXXOOOXXOOX O XOOO OXX,1
 O  OX X X  XXXXO X  XXX  O O  O  XOXO OOOOOX OOX OXXXXO  XXX  O       XOO XOOO O,0
XX O  XOX XXXOXXXXOX OO O  OX OO OOOOXOXOX XOOXXO  O OXXXO XXXXXOX OOOXO X OXOXOO,1
 OOXXX O XXXOX OO XXXXXXOOOXO XOO OXXO XO O O XXOXOOXXXXOXXOOXXOOO  XXXO OO XOOOO,0
OXXOXOXXXOO OOXXXXOXXOXOXXXOXXOOOXOOX OOXXOOOOXOOOXXOXXXOXXXXOOOOOOXOXOXOOXXOXXOX,1
XXXXOO OOOXXXX O O OXXOOXX O XOXOXXXO OXXOOOOOOOXXOXXOXX O XXXXXO OOO OOXOXOOXXOX,0
X X OO XX X  OXOX XXXOOO O OOX  OOX  XOO  O OXO      XXOXOOOO  XXX  XO O X XXXOX ,1
XXOOOOOXX XOXOXX XXXXOOOOOXOO XOOXXXXOXOOX XOOOXXOOOXOOXXXOOX OXOOO XXOXOXXXXXOXO,1
 OOXXOXO X OOXOOOX  OXXXOXO OX XX XOOO  XXOXOOXOXOXXOOX OO  XXOOXXOOX XOOXXO  XXX,1
 XOXXOXXOXO XOOXXO XXOOXXO OXXOOOXXX XOOX O OOXXXX OX OOXOOX XOXXOOXOXOOXXXOOOOOX,1
XOOOOOXXOOOXXOOOXO XOXXXXXXOX OOOXOXOXOXXO XX OO XXOOOXXXOXXXXOOXOOOOOOXOOX XX XX,0
XOOOXXOXOOOOXXOOXXX XOXOOOXXXO  OXXXXOXOXOXOXXXXXOOOXOOXXO OXOOOOXXXO OOX OXXXOXO,1
XOO  XOOOXOXOOOXOOOOOX  OXX OXXXXOXXOXXOXXO  XXXOX OO OO XOXO OOXXXXXOOXO X XOOXX,0
OX XXOXXO XO XX OO XXO XOXOXXXOXOX OOX  OO XOXO X OXO XXXXXOXXOXOXO OOO OXOOXOO O,1
OXOOOOXXXXXXOXOX XOXXXXXOOXXOXOOXOOXOXXOOXOOXXXOOOOXXXOOOOOXOXOO XXXXXOOOXXOOOXXO,1
OXXOOXXOXXXXXOOOXOXOO  OXOXXO XXOOOXXXXX OOOXXOOXOOXOOXOOX OOO O XOXXXOXXXOOX OXX,1
 XXOOXOX XXOXXXXOOOOXXXO O OXOOOOOXXXO XXO OOOXOXXO XXXXO  O XX OO  OOXXXO OOXO X,0
OXOXXOOOXOXOXXOXOXOOXXXOOXOOOOOXOOOXXXXOOXOOXXX OXXXXOXXXXOXXXOOXOXOOOXXXOOOOOXOX,0
 X XX  OXX  O   XOX OXO  O  XXOO OOXOOXX OO OXOOOOOO X XOXOXXXXX XOXO OO  X  OXXX,0
OXOXXOXOXOX OOXOOOOOXXXO OXOOXOOXXXOXOOXX OOOXOOXXXXOOOXXXOOXOXXXOXX XXO XOOXXOXO,0
 XXOOOXXXOXXOXXOOO OOXXOOO OXOX OXO OOXXOOO  X OXOOXX  OOXO  XXOXOXOOX  XOXXXXXXX,1
OOOOXXOOXOXOO XO OOX XOXO XOXOXXX XOO OXOO OX XXXOX OXXOXOXXOX OXXXXOX OOX OXOXOX,1
OXX   OX  O XXOXXO  X OOXOOXO OXOX OOOO X XXO X XX XOOOXOXXXXOOOXXX O XOXXX OOOO ,1
OXXXO OXX X  XXOOXXXOXOXO OOXXX OOOO XXXOX   XXXOOOXOXXOXOXXOXO OXOOXOXOOOXOOOO X,1
XXXX X XOOX XOOOOXXOXXOXXXXOOOOXOOOXOXOXOOXXOXOXXX OXOXO XOOXXOOOXOXXXO OOX OOOXO,0
OOXXXOXOXOXOOXXOXOXXXOX XXXXOXXXOOOOOOOXOOXXOOOOXXOO XXOOXOXXOOXOXOXXXXOXXXOOOOOX,1
OOXXO  XXX XX X XX OOXO XXXOXXO OXOOOX XXXOXXO X OOOO OX XOOOOOOX OXO OXOXXOXXO O,1
X  O  XOX OOX  XXOXXOXOOXO OOO  XX XOOOOOXXOXXO XOXXX XOOXX OX OO O OX  O X  XOXX,1
OOOXO OX  OOXXOOOOOOOOOOX  XXXXXX XX OXOOXXOOXX XX OX  X    OXXOOX  XO OOXXOX XXO,0
XOOXOOXXOXOOXX OXOXOXOO XXXXXXO OOOXXXOOOXXOXOXXXOOXOXX XXO XOOOXOOXOXOXOX OXOOXO,1
XXXOOOX XXXXOXOXXOOOXXOOOOXXXOXXOXOOXOXXXXOOOOOXOOXOXXXOOOOOXOOOXOOXOOOXXOXXXXXOX,0
 XOOOX XO OXXOO XX X  OO XXOOOOXXXOXOOX X XO XOOOXXOO X XXOOOX O  XXXXOOXO O XXXO,1
XXXOXXXOOOXOOOXOXOXOOOOOXXXOOOOOXXXXXOXXXXXOXOXXOXXXOX  OXXOXXOOOOX OOOOOOXOOXOXX,0
XXOOOO OXOXXOXOXOXOOXX XOOX XXOXOOXXOOOOOOO XOOOXOOXXXXOXXOXOOOXXXXOOXOX XXOXXOXX,0
XXXOOXXXOOXOOXXXXXOXOXOOOXOXOOOXXOOXOOXXXO XOOOXOOOOOOXXXOOXOOXXXXOOXXXOOXXXOXOOX,0
OX OOOOOXOXXOXXOOOXOXXOXOOXOXO XXO X XOXOXO  OO OXO OXXOOXXXOXOXOXXXOXO XXXXOOXX ,1
OXXXXOOOXXOOXOOOXOXXXXXOXOOOOXOXXOXOXXOXXOXOXOX OOXO OOXOX XXOXXOOOXXXOOOOXXXOOOX,0
OOOXXOXOOOOXOXOXOXOOOOOXXOXXXOXOXOXOOXXXOXOXOOOOXXOXXXXO XXX XOOOXXXXOXOOOXXOXOXX,1
 OOOOXXXXXOOOXXXXOXOOOOXXXXXOXOXOO  XOOXX XOOXXOXOXOO XXXXOOOX OOX OXXXXOOOOOOOXX,0
XOOXOOXXXOOOOXXOOOOXOXXXXXOXXXXOOXOOOXOOOXOOXOXXXOOXX OOOXXO XXOXOOXOXXOOOXXOXXXX,1
O XXXXX XOOOO XOX XOOOOXOX OOOXXXO O  X XOOOOX OOOXXXOOOOXXOOXXXOXOOOXO XXXXXXXXO,0
OOXOOXOX XOX OXOOOX OOXXOXXXXXX XOX X XXXOXXOOOO XX XOOOOXOOOXOXXOXXOOXXOXX OOOO ,1
XOXXXOOOOOOXOXOOXOOOOXOOOXXXOOX XOOX XOXXOOXXXXOOOXXXOXXOXOXXOOXXOOOOOXXXX XXOXXO,0
XXOOXOOOOXOOOXXOOOOXXXXXOOOXOXOXOXXOXOOOXXXXXXXOOOOXOOOXXXXXXXOOOOOXXOXXOXXOOXXXO,1
XOOXOXOO OXOXOXXXOO OOX OX X OXXXXO OOOOXOOOO OXOOXXX XOXXX XOOXOOX XOOXOXX XOXXX,0
OOXXXXXXOOOXOOOOXOOXOXOXXXXOOOXOXXXXOX OXOOOOXXOOO OOOXXXOX OXOXOXX XXXXOXOOOXX O,0
OOOX OOXOOXOXOXXXXXOOXO XOOXXOOOXOOOXOX XOXOOXXOXOXX OXOOXXXOOXX OXOXX XOOX XOX X,1
 OXXOOO OXXXXO XXOX XOO XOOXXXOOOO XXOO XOOXOOXOOOX X XXXOXOOO XOXXX XXOXOXOXOOOX,0
XXOOOOXXOXOXOXOOXXOO OXOXOXOXXXOXXXOXXXXXOOXXXOOXOXOOOOOXXOOXXXXOOOOOOOOXOXOXXXXO,0
OOXOXOO OXOXOXOXXOXXX OXXXXXOXXXXXO OO OXXXOOXOO OOOOOO OXOXOOOOXOOXOOOXXXXXX XXX,0
X OOOX X XO XOXXO OXOOOXXOO OXXX X  OOXO OOXXXX O XXOX XXO OOXOOOXXOXOX XXXOOOXO ,1
OOXOXXXXOOXO OXOXXXXXOXOOXOOOXOOOX XXXXOXOXOOOOOOXOOOX   XXXOX XXOXOX    XOOXOXO ,0
OXXOOOXOXOOOOXOXOX XOXXOXXOXOXOXXXOO O O XXOXXXOOOOXOOXX XXOO XXXXOOOX XOOOXOXXOX,0
XOXOXOOOOXXOOXOOOOXXOOXXXXXXXOXX O O OXXOXXXXOXO XOXOOXOOOOOOXXOXX XXOX OXOOXOO X,0
O  XXX OXXXO XO OXOOXOOOOOOX XOXO  OX  O XXXOXXO  OO X  OX XOXOOO   XO OXX  XXX  ,0
XXO OXXXOOXOXXXXXOXXXOOOXOOOXXXOXOOOOXXOOOOOOXXOXO XXXOOOXOOXXOXXOOXOOXOXXXO XOOX,0
OOXXXXOXOOOXX OOX OXOXXOXOOOOXOOOXOOXXOXXOXXXOOXOOOOXXXXXXOXOXOOOOXXXOOX XOOXOXXX,0
 XOXXXOXXOO XXXXOO X OOOOOXXOOOX OOXOXXXOOXOOOX OOXOOOOX  XXXOOXXX XXXOOOOOXXXXOX,0
XOXOX XXXX O OOOOOXOOOOXOXXXXOXOOOXXXOXXO X XOOOO OOOXXXOOXXXXOOOXXXXOOXX OXXXOOO,0
XXXXOXXOO XXX  XOXOOXOXX X X  O XXOOXOO OOOXOO OOXX XOXOOO   X OXOX OOXO OO XXXO ,0
OXOOOOXOOO  XXXOOXXXXXOOOXOXXXO XO OXOXOXOOXXXXXO XXOOOOXOXOXOOOOXOOXXXX OXOOXXXX,1
XXOOXXOOOXOXOXX OOXOOXXXOOXOOXXX X XXXOXOXOOXXXXOOXOOXXOXOXOOXXOXOOO XOOXOXOOOXXO,1
XXXXOXXOXXOXXOO O OOXXXXOOXXOOX X OXXOOX OOOOXOOOOOOXXXOXOXXX XOXOOO XOXOXOOXOXOX,0
 OO  OXXXOOXO  OXOXXXXO  XOOOOOOXOXXXXX OXX XOOOXO XXXX X OOX OOXOX OXXOO OOOX XX,1
OXOXXXOXOXOXOOXXXOOOOOOOXXOXOXOXOOXXXXOOOOOOOXOXXXXXO   XOXOOXXXOXOXXXXOOOOXOXOXX,0
OXXX OOX OOOXOOXOXXOXXO  X OXOXOXOXXOOXXO XXXOXOXOXX  OXXOOO OOXOXXOX XOX XOOO OX,1
X OOXX X  OOOXOXXOXX  O X OXX OX OOOXXO XXOOOX X  OOXOOOOOO XXO XOXOO XOXXXXOXOXX,0
OXOXOXO OOXOOOXOXXOXXOOXOXOOXOXOXXXXOOOOXXXXOOXOXXOOXOX XOXOXOXOXOXXOOXXXOXOOXXOX,1
OOOXOOXXOXXXXOXOOXOXOOXOX OOXXOXOXOOXXXOOOOXOXOOXXXOXXXOOOXXXX XXOOXOOOXXXXOXXOOO,1
OX X OOOOXOOOOXOXXXOOOXXXOOO OX   XOX XOOOOXXOX XOXX  XXOX XOXOXO OXXXXX OXOXXOOO,0
XOXXOOXOOOXXX XOOOXXXXOOXXX  OOXOXX OO XXOOOOOOXXXOOOX OOOXO OXXXX  OXXXXOOXO O X,0
XOOOOOXOOOXOXX XOXXXOOXXXXOXXX XOO XOOOOXOOXXXO XX XXOOXXOO XOOXOOOOOOX OXXX X XO,0
O XXXXOX X   XXOOX X  XOOOXX X XXOXXOXXOOXX OOOOOOO XO OOOXOXOXOOXO OOOOOXX   XXX,0
XXOXO  OOX OXXXOXXO   XXOOOXOOXOOOXXOXXXOXXOOOXOOOOO OOXOXXOXO XO OXOX XXXXOXXXXO,1
OXOOOX OXXXXXOOOOXOXXX XOX XXXOXOOO XOOO O O X XO OOXOXO XO XOOXOXXXO OXXXXOXOOXX,1
OXOOOXOXX OXOXOO X OOOOOXX OXOOX XXOO XXXOOXXXXOOXXXOOOOXOX XXO XXOXOXOXOXXXXXOOO,1
 XOXXXOXOOO OXO OXO X  XOX X   XX X  XXOOOX  XOO  OX OOOOXXO O X   OOO   XXXO  X ,0
XXXXXOXO XOXXXOOXOOOXXOOOXOOXXXOOOXXO  XXOXXOXOOOXOXXXXXOOOXXOOOOOXXOOOOXXOOOXOXX,0
XOXX OXOOXOOOXO OXX X OOOOO XOOX XXO OO  OO XOXXXX XXXOX XXO XOXOXXXO XX OOXOOXOO,0
XX  XO OOO  XO OOXXXOXOO OOOOOOXXX OXXXXOXXXX O XXOOXOOOX XXO  OOOOXXXXXXXOOXO O ,0
  XO OOOXXO X X OOX XOXOOO XOO   OX OOXX  X XXXXX  OOO XXOOO X XOOXOO   OXX  XXOX,0
XOXOXOOXXXXXOXO OXOXOOOOXXOOOOXXXOOXOOX OXXXXOXOOOXXXXXXXO OOOXOXXOOOXOXOXXOXXO O,1
OO OXOO XXXOXOXOOOOXXXXOXXXXOXXOOXOOXXXXO  OOOOXXXXOOOOXX OX OXOOOOXOXXXX OXX XOO,1
 OO XXOXXXOO OXXOOXOOOOOXXOOXXXXXXXXXXOOOOXXXOOXO O XOXOXOOOXXOXXXXOOOOOOXOXOXOXX,0
XOOXXX OXOXX XOXXXOOXOOXXXXOOOOOXOXOXOOXOXXXOOO XOXOOXXXOOOOXXXOOXOXOXXXOXOOOOOXX,0
XOX XX XXOOO XOOO OXOOOXXOOOOXXX XOXX X  OXOXXX OXX OOOO    XXOOOXOOX O O O X XXX,0
OXOOOXOXOXXXXXOXOOXOXXOXXXXOOOOOXOXOOXXOOOX OOXXOXXOXXXXOX X OXXOOX OXOXO XO XOOO,1
XOOXOOOXOOXOXXOXX XXX OXO OOOOXXXOOOOOXO XOOXXOXXOXOOOXXOOOXXXO XOOXXXOX OOXXXXXX,1
   OXXOOXX OOOXXXOO  OXXO OOXOOOXOXXXOXXO X XOOXOXOOXOX OOO OOXXX OXOXXXXO XXXOXO,0
OOOXXO OO XOXXO XXX XXXOXOOXOOOOXOOOOXXXOO OXXOOX OOO  XOXXOXOXXX X OX XOOXOXXXOX,0
OOXXXOOOOXOOOXOXXXOXXOOOXOOX OXXXOXXXOOXOXOXX OOXOOOXXOXOXXOXOXOOXXXOXXOXOOXXXOO ,0
 XXOOO  OOOOOX  OOXOXOO OO XXOXOO XX  XXXOOX O OOXOXX XXX XXOX OOXXOO X  XX  XO X,0
XOXOOXOOOXOXXXOXOOXX XXOXXX OXOOOOO OXOXXXXO XOOXOXXOOOOXXXXOOXOXOOXXOX OOXOXXOOX,0
OOXOOXXXOXXOXOOOX OXOXXOXXXXOOOOXOXXXXXX OXOXXOOOO XXOOXO OOXXOOOOXXOXOXXXOOOOXXX,1
XXOXXOXXOOXXXOOXO OXOOOO OOO OOO XXOXXOOXXOOX XXX OX XXXOOOXXXO OXOXXOO OO OXX XX,0
XOO OXXXXXXXOOOOOOOOOOXOOOOXOXO OOXOXXXXOOOXXXOXX OXXXXXOOXXXXOXXXOOXOOOXOXXOXOXO,0
OXXX XOXXXOO  XOXOXOX OO XXOOX OOX XO XOXXXO   X XOOOOXXXXOOXOO OXXOOOO XO X OXOX,1
XXO  OOXXXXOOXXOOXXXOXXOOOXO XOXOOXXX OOOOXXOOOOXXO OOO X OOO XXXOXXXO XOXXOOXOXX,0
OXOXXXOOXOXXOXOXXXXOXOOOXXXXXOXXXOOXOXX OXXOOOXOOXXX OXOXOXOOOOOXXOXXOOOOXXXOOOOO,1
 OOOOOXXXOOXX OOXXXO XXXOOOO XX O  OXOO XXXOXXOOO  OOX XXOXOOOO XOX XXX X  OO XXX,0
XOXOXOXXXOX OXOOOX XOXOXOOXOXOOOXOOXXO O OOXXOOX XOXOO XOXXO OOOXXXXOOXOXXXXXOXOX,0
XXXOXOOXOXXOOXXOX XXXXXOOOOOXXXOXO OXOOOOOXXOOOXOOOXXXXXXXXOXXOOOXXOOOXOX OOOOXXO,0
OXXXOOOXX OXXOXXXXOOOOXOO XOOXOOXXXOOXXXOOXXXOXOOXXXXOOXXXXXXOOXOOOOOXXOOXOOOOOXX,1
OXX OXX XOXOOOOX XOXOOXXOOOOXOXOXXOXXX OXOXOXXOXX XO  OX   XO OOXXOXOOO    XOOXX ,1
XXXOXOXX XO OOXOXXX OOOX OOOOOXOOOOXOXXOX XXX OXOXXXXO OO  OXXO XOO OOXOOXX X XOX,0
XX OXXOOOO XXXXOOOXX OXO O OXOOOX OXXXOOOXXXXXOOOXXX OO  OXXXOOXOOXOXOXOOXOXO X X,0
XXOXXXXOXOOOO XOOOXOXXXOOXOXXOXO OXO XO X OOXOXOXOXXXXOXXXOX OOOXOOOOOOOOXXOXXXXX,1
XOO  X XX OOO OOO   XXXOOOXOOXXXO O     O XOO  XOXXOO  OO   X XO  XXO XX  X XX  X,0
OOOOXXO  O OXXOOXOXOX OXXOX  X X OXOO XXO  XOOXXXXOX XXOOXOOXXXOOXXOXOXOOXXXOOOXO,1
XOOOOXXOXXXOXXOXOXOXXOXOXXXOXOOXOXXXOXOXXOOOOOOOXXOOOOXOXOXXOOXXOOXXOXXXOOXOOXXXO,1
XXXX  XXO XOX    OO X  OOOXX XXOO XOO OXXO XXO X  OXXO  OOO X O OX XOOO OX OXXOOX,0
XOOXXXXXOOXXOOOXOOXXX XX OXOOOXXXOXXOXXOOOXXOOXOOOOOXXOOOOOXOOXXOXXOOXOOX XXOXXOX,0
OXOXOXOXOOOX XXXOXXOXXOOXXOXXOXOXXX XXOXOOXOXOOXOOOOXXOX OOXOXOOOOXOXOOOXXOXOXXXO,0
XXOOXXOXXOOOOXOXOXX XXXOXXXOXOOXXXOXXOXXOOOOXXOXOOOXO XOOXXX OOOOXOOXOOXXXXOOXOOO,0
OOXXOOXOO XOOOOOXXXXXOOOXXXXOOOOXOOOXXOXXOXXO XXOOXOOOXOOX XXXXXXXOOXO OXXO O XXX,1
OXOXXOOXOXXXXOXOOXXOXOOXOOXXOXXOXOXOXXXOXOOOOOOXOXOXXOXXOOOXXOXOXOOOXOOXXOOXXOXXX,1
XXOXOOOXOOOOOOXOX  XXXXOXOOXXXOOOXOXXOXX XXOOOXOXOXOXXO OOXXXXOOXXOOOXXOXXXOXOOXO,1
 XXOX XXXXOXOOX OX XOOOOX O XXXOXXOXXOXXXOOOOOOOOXOOOOO XOXXXXOO O XXXXO   OOXXXO,1
OOO  XX OXO XXXXOXOOXO XXOOXOXOO XXOO XO OXOXO  X XOOOOX O XXXXOXOOOO XXXXO XX XO,1
XOOXXOXOOXOOXX OXOXOXOOOXXXXXOOOOOOXXOXOXXOXOXXXOXOOOXOOOXOXOOOXXXXXOXXOXXXOXOOOX,0
OX O OOXXXXXXOOXX  OXOXXOXXXXOO OXXOOXOOO OOOXXOXOOOOX OOXXOX XO X XOX XOX  XXOOO,0
XOXXXOXXOXXXOXOOOOOOXXXOOXOOXXOOO OOOXOOXXOOXXOXXXOOXXXOXXO OOOOXXXX OOXXOXOOOXXX,0
 OOXXXXXOOXXOXOOXXXOOXXOXXOXXOOOXXXOOOOXOXOXOOXOOXOXOXOXX XOXXXXXXXOXXOOOOXOOOOOO,1
 XOOXOOXXOOXOOOO XXOOXXXOXXXOXX XXXOXOOXXXXXXO OOXXX OOOXOXOOOXXOXXOOOO XXOOOOXOX,1
XOOOOOXOOXOOXXXOXXXOXXOO OXOXO  OOXXOXXOOXXXOXOX OOXXXXOOOOXOXX OXXXOOXOOOOXOXXXX,0
X OXXXOOOOX XOXOOOX O  XOXXXOOX O XXOX O O XXX O OX XXOOOO X   XOOOXX XXXOOO OXOX,0
OOOOOOOO X OXXXXOX XXO O OOXX X  O XX XO  OOXOXOX OX  XXX OX XX XOX OXXO X OXOOOO,0
 OXOX OXX O  XO X   XXO OXO XOO   XO XO XXXO OXXO XXOXOXX  OOOOX  XO    X XOOOOX ,1
XOXXOOOXOOXOOXOOXOXOXXOOXOXXOOXOOOOOXX XXXXOXOXXXXXXOOXX XXXXXOOOOOXOOXXOOXOOOXOX,1
OOO  XOOX XOXOXOX OX XXXXOXXX O  XOOXXOOOXXO X OO XOXXX OOOOOXXOOOXO OXXXOXXXOOOX,0
XXOXOX OXXOOXXOXOXXXXX OOXXOOX XXXOOXXXXXXOOO OX OOXOOOOO XO XXO OOOXOX OXXOOXOOO,0
OXO XX X  X XO  OXOO XXOOX  OX XOXXO OOX OOOOX  XXO X OOOXOX XXXXXXOOXOXOOOOXOXO ,0
XOOO OOXXO OOOXXXXXXXOXXO OOXOXXXXOXXOXO XX  XXOOOOXXOOOXOOOO XXXOX OXOOXOXOXOOX ,0
O OX XXXXOOOXOXXXOXXXOOOOXOOOOOXOXO OOXOOOXOOXOXXXOOXOOXOXXXOXOOXOXXOOXXXXXXOXXXO,0
 O OOOOOXXOO XOOO OXX X XOOXOXOXOXX O  OXXX   OOXXOX XXOO XOXOXXX OXXX   OX  O XO,0
XOXOOOXXX OOXOX OOXOXXXXOOXXOOXO OX OOOXOXOO X XXOXXXOXXXO OX OOOXXOXOXXOOOXXOXXO,1
OOXX X OX  X O  X OO O  XOO XXO  XOX O  OXO X XOXXOX  XOOOOX  XO   OO XX    X OX ,0
XXXXXXXOOOOOXXXOOOXOXO OOXOXXOXXXOXXOXXOXXXXOOOOOOXOOOXXXOOOOXOXOOXXXOXO XOXO OXO,0
X XX  X XOOXXXXXXXOX  XXOOOOOOOXOOXOX OOOOXOXOOOXOXX OXOXOOOOOOOOXXXOOXXXXOXO XXX,0
X OOX   OXXOOXXX OOXXOO XOXOOXXOXXXOXXOOXX OXOOXXOOOXO XOXOXXO XXXXOO   OXXOOOOOX,1
