board,winner
OXOOXXOXXXXOXXXOOXOOOOOXXOXXOOXXOOOOXOOXXOOOOO OXXXXOXXXXOXO XOXXOXOXXOOXOXXOOXXOXOOXOXXXXXXXOXOOOOX XOXOOOXXXOOOOOOOXOOOOXO XOXOXOOXXOXXOOXOXXOOXOXXXXXOXXOXXO OOXXXX OO,1
XXXOXOOOXOXOOOOOOXXOXOOOOXOOXXOOXXXOXOOX XXXXXXXXOXOOXOOOXOOOOOXOXOOOXXXXOXOXOOXXOOOXOOOXOOOOXXOXOXXOXOXOXXOXXO XXOOXXOXOXXOOXOXOXOXXOXXOXXXXOXXXXOOXOXOOXOOOXXOXXXOXOOXX,1
X O X XXXXXOOXXOOOXXXXXXOO XX OOXXXOOXOOXOOOOX XXXOOOXOXOXX XOXOO OXOOOOOOXXXOOOXOOXOOXOXXXOOOOOXOOXO XOXOOX OX XOXXXXOXOXX XXXOXXOOXOXXXXOXOX XOO XOOXOX XOOO  XX OOXOOO,1
XOOXXXOXOXOXXXOXXXX XXXOX O XXOOXOOXOOXX OX  OXX XOX OXOXOOOXOOXXOX XO XOOOOOO  OXOX XOO   XO OXXOXOOX XXOOXOOOOXOOOXXOXOXXXOXX OXO XOXXOXO XXOOX OOOOOOOXOXXO OOX  XXXXO,0
XXXOOOO OXXXOXOO X OOOOOOXOXOXXX OXX OOOOOOOOOXOOXOXX XXOOXOOXOO  XXXXOOOOXXXOXXXXOO XOOXXOOXOXXO XOO O OX OOXOXO XOXOOXXXO XXOXX OOXX OOXXX XOX OOXXXXOOXXXXOXXOOOXX XX ,0
XOOOOOXXXOXXOX OO OOOOOXOOOOXXXXOX  XXOOOXOOXXXXXOXOXXXOXXXXOOXO OOXOOXOXOXOOXXOOXXXOXOOOOOOOXOXOOXXXOOOXXXOOXXOOOXOXOOXXOOXXOOXXXXXX OXXOXXOXOXXXOXXOOXXOOOOXOOOXXXXOXXX,1
XOXOXOXOXXOOOOOOOXXXXOXXOXOOXXXOOXOOOOXOXOXOOOXXXXXXXOXOOXXOOOOXXOXOXOXOXXXXXXOOOOXOXOXXXOXXOOXOXXXOOOOXOOOXOXOXX OXOOX XXXOXXXOOXXOXXXOXOOOOOOXOXOOXOOOOOXOOXOOXOXXXXXXX,1
OO OOXXO XXXOX  OX OXOXOOO O O XXXOO OXX OXX XOOXOOXOXOOX XO  XXO  XOOOOOXXXXOXOO XXXXXXO OXOOOOOOX XXXOOXXOOO OX XXXOO OX XXXOXXX OOOO X XOX OX  XOXXX  XOOOXXOX OOOX OX,0
XX XOOOOOOXX O XO XXXXOOXXOOXOXX OXX XXXXXOOXOX  OXOXOXXXOX X OOOOXXOXXXXOOOOO XO XOX OXO OXOOXOXX OX XOOXOOXOXOXX OOOOXOOXXOOOXX O X  XOOXXOOXOXOOOXX XXO X OOOXXOOXXXOO,1
XOXXOOXO XX XXXOOOOXXXXOOOXXOOXOXOXOOOOXXXXXX O OXXXXXOOXXXO XXXXXOOOOOXXXOOXOOOOXOOOXXOXOXOOXOXXX OXOXOOXXOXOOXOXOOXO  XOXXXOXOXXOOXOOOOOOOXXX OXX XOOXXOXXOXOOOOOOOXOXX,1
OXXXOOXXOOXXOOXXXOXOXXXOOXXOOXOOOXXXOXO OOXXOXXXXOXOOXOOXXOOOXXXOXOXXOXXXOXXOOXXXOXXXXOOOOOOOOXOXOXOXOOOOXXXOOOOOXXXOOXOOOXXXOXOXXOXOXXXXOOOXOOXXOXXXOOXXXOOOOOXXOOOOOOXX,0
OXXXXOO OOOXOOX XOXXOOOOOXXX XOOXXXXXOXXOOXXXXOXOOOOXOOXOOOOOXOOXXOOXXOXOXXXOXOXOOOOX O   OOOOXOX OXOXXXOXXO O XXOOXXXXXXXXX X OOX  XXOXXOXO X OO OXOOOOOXOOX OXOOXXXX OX,0
OOXOO XOOO XOXXXX     O XXO  O XXOX X O  OOOX OXOX  X  OX O   X XOO   OOO XX OOXO OXX X XO OX    XXX OXXOOXX  XO OOX XO XX X X OXX     X XOXXOO  XXXXOOO OO OOOX    OOO X,1
XXOOXXOOO  OXO  OXXXO XX XXOOOOOOO XXXX XXXOXOOXO XXOXXO OOOXOOXXXXOOXOXOOXOOOXXOOOOXXXXX XOOXXXXXO OOXX OOXO OXOOXXXO OXXX XXX OOOOOOO XOXOOX O OOO XXOXOOXXXXOOXXOXXOXO,0
XXOXXOXO XOOXOXOXOOXOXOXXOOOXXXOXOXOXOOXOXOXOOOXXXOOXXOXOOXXXOO OXXXOXXXXXXXOOOOOXXXOXOXOXOXXOXOXOOOXOXXXXOOXOXOXOOOXOXXOOOOOXOOOXOXOXXXXOOXXXOOXXXXXXOXXOOOOO XOOXOOOOXO,0
XOXXXOXOO OX X XXOXX X XOOOXX  XXOXXXOOO O   XOXXX  O  XOXOOOOOO XX  XOOX O OOOO OO XXXO X OO OOXXX OOXX XO XOO  OOXXOOXOXX X OXX XOO XXOOXOX O OXX O OX O XX OOXX X O  O,0
XXOOXX XOXOOOXXO XOXXOOOO O XXXXOXO  OOXOXX OXOOXOXOXOO OX O X OXOO X XXOOXOXOOXOO OX  OXXOO   XXOO OOOXXOOXOOXOX XOXOOXXOO XXOXXXXX XOOOXX XXXXXX OX OXXOOXXOXXOXOXOOOOX,1
 XXXOOO  OXOOX   O XX XXXXX OO   XO XOX XOX O OO O X X X OO XX XOOOOXXXOOOXOOOOXO OOOO O  X X XO OOO X XX OOOXOXXX XOXO OX OXOXOO OXOXX XX OXXOXXOO XXO X XOOXX XX XX OOO,0
OOXX OXOOOOXXXO XX XX OOOXOXXXOO XXOXO OXXOX  OOXXOOOXOOXXOOXOXXXOXXXOOOOXXXO OOXOXXOXXOXOXXOOXOXOOXOO XXOXOXXXXXXOXOXOXXOXXOXXOOXOOOOXOX OXXXOOXOOXXOXOOX OXOXXOOOOOOX O,0
OOOXXOXOXOOOXOXXXXXXXXXOXOOXOXOXOOXXOXXXOXXXOOOXOOXOOOOX OOOXOXOXOOOOXXOOXXXXOOXXOOOOXOOXOXXOXXOOOXXXOXXXOXOXXOOOOOXOXOXXOOOXOXOO OXOXOOXOXXXXOXXXOXO OXOXXXXXXXOOXXXOOOO,0
  XO XXOXO O  XXOXOXO   XOOX  XOXXOX XOX OXXX XXOOXOXXOO O X  OOOO XX  XOXOXOOOO   O OOO  XXOXXO  XOXXXXOOO  XOOOOXOXXXXOOOXXXXXXXOOO OOO XXXXOOOXXXXX XO XO OOOOOX X  OO,0
 OOOXXOXOOXOX OOOOO XX OO O OOXX XOXX XO  XXOXX OXOXXXOXXOXOX OOOOOX OXOXXOOXXXXOXOXXOOXOXOXO OXXXO XOOOX XOXXOXXO X OXOXX XOOOXOOOXXOXOOXOOX OX X OOXOXXXO XOXXO OXXOOXX,1
OOXOOOX OOOXXXXXOOXXXXOXOOXXOXOOXXOOOXOXOXOXOXOOOXXOXOOXOXOOOOXXXOXOOOOX OX XXOXXXXX OXOOXO OOOO  XXXOOXOOOXXOOOXXOXXOOXOOOOXXXOXOXXXX XXXOXXOOXO XOOXXOOXXXXXXOXOXOOXOXO,0
OXXOOOOOOXOXOXXXXOOOXOXXXOOOOXXXXXXX XOOXXOOXXX OXOOOXXOXXOOXOOXXOOXOXXOOXOOOOXOXXXXOXOXXOOOOXOXOOOOXOXO OXOX XXOXXXOOOX OO XO XOOXXXOXOXXXOOOXXXOOXXXXXXOOX XOXXXOOXOOOO,1
XOOXOXXOXOOXXXXXXOOOOOOXXOXXXOOXXXXOOXOOXOOOXXOXXOOOOOXOXOXOOOXOXXOOXOXO XXOXXOXXXOXXOXOOOXOOXOOXXOXXOXXXOXXXOXXOOOXOXXXOXX OO OXXXXXOOOXXXOOOOXOOOXXOOXXOOXOOXOOXXOOOXOX,0
O XX  XOXXXXXOOOOOOXOOOXXOOOXXXXXOXOXOOXXOXXXXXOOX OOOXXXXOOOOXOXXOXO OXOOXXXOXXXOXOXXOXXOXOXOOOOXXOXOOXXXOXOOXOXX OOXOXXXOOXOXX  OOOOXXOOOXXXOOXOOOXXXOOOOX OXOXOXOOXOXO,0
X OOXXO XOXOXOOOXXOXXXOXOOOXOX OXXXXXXXXXXOXXOOOXO  OXOOXXOOOOX XXOOOOXXXOXXXXOXOOOXX OOOO OXOOOOXXXXXX O XXOOXO  OXXXOXOOO OXOXOOOOOOOXXOOXXXOOOOXOXX X XOXXOXO XXXOXOOX,1
OOX XOXOXXXXXOXOXOOOOXXXOXOXXXOOOOOOXXXOXOOOXXOOOXXXOXOXXXOXXOXOOXOXOXOOXXXXXX XOOOXXXOXOOXXXOXOOXXOOXO OXXXXXOOXXXOXOOOXOOOXOXXOOOXOXXO XXOXO OOOOXXOOOO X OOXOX OOXXXOO,1
OOXXXOOXXOXO XXXXXXOXOOXXXOOOOXOXOOOOOO XO OOXXXX XOXXOXOXXOXOXXXXOXXOXXOO XXOXOOOO XXXXOOXOXXXOXXOX OXXOXXOOXO XOOO XOOXOXXO  OXX XXXOOXOOOO  OXOOOXOOOOXOOOXXXOOOOX XOX,0
OX OOXX OO O XXXOXO OOXOOOXXXX OOOOO OXXOXXOO  XX   OOOOX OOXXXOXOXX XOXXXOXOOOX XOX X XXOOOX XXOOX XOOOOXOXOOXXXXXXOOOOXXX OOXOXXOXOXXOOXOXOOXOOOXOXXX OXX OOXOXOOO XXXX,0
XOXXOOOOXXOXOXOXOXOXOO OOXXOOXO XXOOXXOXOX XOXXOOXXXX XXOOOXXOXOOXOOOOXOOOXXOXXXXXXOOXXOXXOXOOXXOXOXXXXXXOXOXXXOOOOXX XOXX XOOOOOXXXXXOOO XXOOXO OOXOOOOOXXOOXOOOXOXOOXXO,1
OOOXXOOXXOXOX OOOOXXXO XOXOOOX XOXXXXOOOOXXXXXOXOOOXOXOOOOXOXOOXOXXXOOXXOOOXXOXXO X OOOOOXXXOOXXXO OXOOOXX OX XXXXOXOOXXXOX X OOOXX OXOOXX OXXOOXXO XXOXOOOXOXXX OXOOXOXX,1
XXO XOOOOOOOOXOXOXOXXXX XXOXOXXXXXX XXXXOOOXOOXXXOO O XOXOOOXOX OXOXXOXOOXOXOO OXOXOOXOO OOO OXXOOOOOX XXXOOXOX OOOO XXOXXXXOOXXOOXOXX OOXOXOXXOXXXOO XXOXXXXXOXO OOOXXXO,0
OOOXXXXXOOOX OXOOXOXOXOOO XXOOXOXOXX OOOOXOOXXXXOXOXXOOXOX XXX XXXO OOXO OXXOOOXXXOX OOXOOXOXXXOXXX XXOOOOOOO OXXOOOOOOXO OXOOXOXXXOXXXXXXOX OOXXXXXOOXXOXOXO  XOX OO OXX,1
XOXO O X XXOX OXXX OX X XXOOOXOXXOOXXXOOXXOXOOXOOOXXOXXOOXXXOXXOXOXXOXOOOOOX OOXXO XOOXXXOXXOOXOOXOOOOXOOOXXOXXXOXXXXOOOXX XOOOXXOOO OXXOOOOOOXXOXOX OOXOOXOXXXOXX XOOXXO,0
XX XO XOXOO XXOOO OOXXOOX OOOXXOXX  X XOOXOOXOOX O XX XXOXXOOOXOX OOXXOXX XOX OX XXOXXXOXOO XXXOOXOOXXOOOXOOXO XXOXOOXXXX XO  XOXOOOXOOXX X  OOOXXOXOXXO O OXOO XXOOXOOXO,1
XXOOXXOXXXXOOOOOOXXOXXOXXXXXOOXXOOOOOOXXOOOOOOOOOXXXOOOXXOOXOOXOOOOOXXOXXOXXXOXXXXXOXOOOOOOOOXXOXXOXXOXXOXXOOXXXXOOXXOOXXOOXOX XOOXXOXXXOXXXOOXXOXXXOXXOOOXXOOOXXOXOOXOXO,0
OOOO OXOXXXOOOOX XXO OOXXOO OX XOOXOOXXXXXOXOXOOXOXOXOXXOXXXXOXXOO OXXOOOXOXO XOOXOOXOOXOX OXXX OOXXXXOOXOXXOXXXX XOO XXOXXXOOOOO  XXOXOOO XXXOXO OXOXOXOXOXOXO XXOOO X X,1
 OXXOXXOXOXXXX XOOXXOOOXOOXXXXOXXOXOXOOXXXOOOXOOOXXOOXOOXOXOXXOOOOOOOOOOXXXXXOOOO OXXXOOOOXXXXXOOOXXXOXXOOXOO OXOXXXXXOXOXOOOXOX XOXOXOXOOX XOXXXX XXXOOOXOOOXOOXXOXOXOX ,1
O OXX OXO OX OXXXX XO XXXOOXXOOO  OOXOXOOXXX OXXOXOOOXO OO  OXOXOXXOXOXOOOXOX OXOOXO XXXXX XXXOOOOOOXXX OXXXXO XX XXOXO XOO OXX XOOXXXOXOXOOOOOOOXXXOOX O XOXOOO X XXOXO ,1
XOXXOOOO O XO OOXXOXXOOXX XOXOOOXXOXOOO OX XOXOOOXOXXXOXOX X  OO XX XOXOOXO    X XOOXXOOXOOOXOXXXX OOXO OO OOXOOOXXXOOXO XXO XXXXOOOOOXOXXXOXXXOX OOXOOXXXOXO OXXX   X XX,0
OXOOOXOXOXOXO OOXO  XXXXOOXOOXOOXXOXOOXXXX OOXOXXXO OOXO OO XXXOX XXXXOOXXO OOX XXOXOXXOX XOXXOOOOX XXOOOOX  XOOOOOOOXOOXXO O XXXOXOOX OXXXOXXXXXOXOOOOOOXOXXOOOXXOOXXXXX,0
OXOOO   XX OOOXOOOXXXXOOOXXXOXXOXOXOOOX OOOOXXO  XOXXOXOOXOOXX  OXOXOOXXOXXO  OXOOXXOX   O  OOOXXXOOXXOXXOXOOOOXOO XOXXXO XOXXOXOXXOXXXXXXOOOXXOXOOOO OXOXOXXXX O X  XXXO,0
OOXOXOXOXOOXOXOXOOOOX OOOXOXOO XXX  OOXXOOXOOXXXXXXXXXXXOOXOXXOOOO XX OXXXXXOXXOOOXOOXX XXOXXOXO OXO OXXOOXOOOXOOXXOOXOXOXXXOXXXOXOOXOOO X XOXXOXOOXOOXOOOXOXXXOXXXO OOXO,1
X XOO  OXXOXOXXOXXXXXOOXOX O XOOXXOXOOXOO O XX OX  XXXOOXOXXXXOXOOOXXXXX OOOXOOOOOOOX OOOOO OXO XOXO OXXX XOX XO O X XXOXXO XX OX X OXOOOOOO OOOXXXOOXO X  XOXXOOOXXXXXXO,1
XXO  O XXOOXXOOOXXOOXOXXXXXOXXOOXXOOXOXXXXOXOOOOOOOXXOXXX XXX OXOXOXOXXXXOXOXXOOX OOOOXXOXO OXOXXOOXOXXXOO  X XXXOOXXOXXX OXXOOOXOXXOOOOOOOOXXXOXOOOOXOXOOOXOXOOO XXXOOOX,1
OXOXOO OXXOXOXXXOXOOXOXOOOOOOOX OXO OOXO O  OOXXXXXOXOXO OXOO XXXXOXXXX XOXXOOOXOOOXO  XXOOXXOXOX  OX XXXXOXOXOOOXXXOOXXXOOOXOXXOOXX OXX OOXXOO OOXXXXOXOXXXXOOXO OXOXO  ,1
XOOOXXOXOXOX XOOOOOXXOXXXXXOOXXOOXOXXOXOXOXXOXXOOXXO OOOXOXOXOXOOOOXXXXOOXXXXOXXOOO OOXXOOOOOXXOX OXOXOOXOOOXXXXXXOOOXXOOOOXOXXXXOOXXXOOOXXOOXOXXOXOXOOXOXOXXOXXOXOOXXOXX,1
X OOXXXOXOXO  OXOOO XOOXXXXX XOOXOXOOOXOXOXXOOXXXOXOXOOXXXXOOOXXXXXXXXXOO OOX OOXXXXXO OXOOOO OO OXXOXO XOOOOOOOOXXXOOOXXXOXXXOOXXXXX OXOXOOOOXXOXXXOOO XXXXOOOXOXO XOXOO,1
OOOOXOXOO XXXOXOXOOXOOOOOOXOXOOOOXOXOOOOOXXXXXOOOXOXXO XOXXOXXOXX XOOOOXXXXXXOXOXXOX XXOXOOOXOOXXOXOXXXXOOOOXXOOXOOXXXXOXOOOOOOOOXXOXXOOXXXOXOXXXOXOOOOXXOXXOOXXXXXXOXXXX,1
XXOOOOOOOOOOXOOOXXXXXXOOOOXXXOXOXOXOOOOXOXXOXOXXXXOOOXXXOX XXOOXOXXOXXOXOXXOX  OXOO XXXOXOXOXOXOXXXOOXXOOXXXOOXOOOXXOXXXOXOXOOXOO XOX XXXXXXOOXXOXOOXX  XOOOOOOOXOOXXO OO,0
OXOX OX   XXX X   OO O XOO OXX OXXOO OOXOOOOOOXOOOXXOX OXOXOO X XOXO XOO  XX XXOXXOXOXXXOO  XXXXOX OOXXX OOOX X OOOOXXOXOXXOX OXXOOOXXX O XXOXO XXO X OOOXOOOOXX OXOXXXXO,0
OXX XXXXOOOXXXX XXOXOXXOOO XOOO OXXXXXXOXOOOXXXXOOOOXOO XOOOOXXOOXXOOXXOOOXO XXOXXXXXOX O XXO OOOOXXXOOOXOOOXOOXOXOXOXXO XXXXO XOXXX OOOOOXOOXXXOOXO XOOOXOOOOXXXOOXXXXOO,0
XXOOXXXOXXOXOOXXOXXOOXOXXOXOXXOOOXOXXOOXOOXXOXXOXOXXXXOOOOXOXOXXXOOOX OXXOOOOXOOOOXXOOXXXOXOOXXOOOOXXOOXXXOXOXXXOOOOXXOXX XXOXXXXX XOXXOXXXOOXOOXXOXOOOOXO OOXOOXOXOXOOOO,1
OXOOOOXOOXOOOOXO XOXXOOOXXXXXOXXOXXOXOXXOOOXXOOXOXXOXOOXX XXXXXOXOOO OO XOXOXXXXXOXXOXOXOXXOXXO XOXOOOOXOXXOOXXXOXOXOXXXXOOXOXOOXXOOOX OXX OXOXOOO XXOOOXOXOXXOXXOOO X OO,1
XX XOXXXXXXOO OOXXXOXOXOXO XOO O  OOXO O OOO OXOXXOO OXX XXOXXXXOXOX X XOOXOXXO OXXXOOOXOXXO XXOOOXXOOOXOOOOOXXXOXXOOOX XOOO OX XOOXOOXX  X OXOOOXOXXOOXXXOXOXXOXXXOXOOXO,0
OOOOOOOOOOOX OXX OOXOO OOXXXOOXXXXOXOOOX OXOO XOXOXXOXX XXOO XOXXXXOXOOOX O  XXOX OXXO OX XXXXXOXXXX XOOOOXXXXX XO XX XOOOO XXXO O OXOO OXXOXOO OXOXOOXXXXXOXOXX OXOXOOOO,0
XOOOXO OXXXOO  OXXXXXXXOO OOOXXOOOO    X O XOX XO O OXOXOOOO OOXX  XXXOXXO XO OXX O  OXOOX XX XXO XXOX XOXXO OOX XOOOOXXXXO OXXX OOOX OOOOOXO   OXX OX  XXOOXO XXXOOXXX X,1
XXXXOXOXOOOOXOOOOX OOOOOXXOOOXOXXOXXXOXOOOOXOXOOOXOXXOOOOOXXXXOOXX XOOOOOXXXOOOOOOOO XXXOXXXOXXXXOO XXOOXXOOXOXXXOXXOXXOXOXXOOOOXOXOXOOXXOXXXOOXXXX XXXXXOX O OOXOXX XXXO,1
OXXXOXXX XOOOOXO XXX XOXOXXXOXXOXOOOXOOXXXOOOOXXOXXOOOOOOOXOOXOXXOOO OXXOXXOXOXOXXXXOXOOXOOXOXX XXX X XXXOXO OOOOXXOXOOOXXOOXXOXOXO OOXXXXOOOOOOX OXXOOXXOOOXXOO XOOXOXXX,0
XXXOXOXOXXOXOOOXXXXOXXOOOXXXXXOXOOOOOOOXOXXXXOOXXXXXXXXOXXXOOXOXOXXXOXOXXXXOXOOOOXOOOXOXXXOOOXOXOXXOXOOXOOOOOOXOXXXOXX XOXOXOOXOXO XXOXOXXOOOOOOOOOOOOXXOXOOXOOXXOXOOOXXX,1
OOOOOX O XXXXX XXO O   XX XOXO OOOXOXXXO  XXOXOXXOX XX OOO  XXOO  OXOO   XOXX XOXOXXOOXX O X OXOOOOXXOX O OX X XXXOX OXOOOOXXXX XXOXXXX OOXXOXO OOOXO X OOOO XOOOOXXOO OX,1
OXOXOOOXOOXXXXXO OXOX OOOOXXXXXXOO OX OOXXOXOXOOXOOOO XOOXOXXOO OOOXXOOOO XOOX OXOXXOOXOX XXXO XXXXXXXOOXXXOOOO XXXOXX OOXXOOOOXOOXXOXXOOOXXXOXXO X OXXO XXXXX O XOO XXOO,1
OXOOOXOXOXXOOXOOOX OOOOXOOOOXXO XOOXXO XXXOX XOXXXXOOXXOOXOOOXOXXX OOOXXXXOXXOOOO OOOOOX OXOXOOOXXXXXOOO XXOXXXXOOXOXOXOOXXX XXOXXOOXOXXX XXOXOOXXXXXXOOXOO  OOXXOXOOXOXX,1
OXOXOOXOXOXOXOXXXXX OOOXOX XXOOOOOXXX  OXOOOOXOXX XX OOOOXX XXOX  XOOO OOXXXOXO XXOXOOXXXXOXXXOXOOXOXXXOOOXOX OOXXOXOOOXXOXOO XXOOOX  OXXXXXOOXO XOXXOXOOXOOXO XXOOOX XOO,1
OXOOXOXOXOXXXXOOOXXXX XOOXXXOOOOXXXOXOXXOOOXOXOXOXOOOXXOXOXOXXXOXXOOXXOXXOXOOXOOXOXXOOXXOXXOXXO  X OOXXOOXOXXXOOXOXOOOOOOOOOOXXOXXOOXXXOOXXOXXOX OOOXXXXOOXOXXXOOOOXXXOOO,0
  O  XX OXOO  XOXOXXX X OXO  OOXO XOOOOO XOXXO X  XO  OXXXOXXX  OXOX  OXXO   OXXXX   XXXO  XOO   XOXX O OX  O XXOOO O OO  XOXXXOO OOOOOXOXXXX  XO XOOX XOXOX OX O O  XOXO,1
XOXOOOOOOOOOOOOOOOXXXXOXOXXOXXOO OOXXOXOXOXXXXXXXOOXXOXOOXXOOOXOXX XXOXXXXXOXOOOXXXXOXOOOOOOOOOXO XOOXOOOXOOXOXXOOOXOXXXXOXXXOOXOXXXOXXXOOOXXXXXXOOXOXXOXXOXXOOOOXXXOOOXX,0
OXXOOOXXOOO XO OOO OXOXXOO XOOXOXXXX O OOX OXXO OOOOXXXOOXO XOXXXOXXXXXXX  O O OXXOOOOOXX X  XXXXXX  O OX XOXOXXOO XXXXXO XOOXXO OOOXXOOXOXOXOO OX X OOX XOXXXXXOOOO OOXO,1
XXXOOOOOO OOXXOXXX OXXXXOXX XXXXOXOOOO OXO   OX X X XX OXX OX XOOOOXOXX OX XXXXXXXX  OOXXXXO OX OO OX  XXX OOOXO  XXXOOO XO OOOXO  OOXXOOO OO XXXOOXOOXOOOOOOX OOXXO OOXX,0
XXXOOXXXOOOXXOXXOXXXXOXOOXXOXOXOOOOXXXXXOOOXOOOXOXOXXOOOXXOXXOOXOXOOOXOXXXOXXOXOX OOXXX XOOXXXXOOX XOXXO XOXOOXOOOXXXOOXOOOXOXXXOOOXXOXXOOXOOOXOOOOOOOXXXXXXOOXOOXXOXOXOO,1
X OX OOOOXXXOOXXOXOXXO XXOX  OXXXX XXXXXXX OXOOXOOOXXOOXXOXOOXXXXXXOOOOOOXOXOXOXXOXO XOXXOOXXOX OOOXXOXXOOXOXOXXOXXXOOOXXOOOOOOXXOOO XXOOOO OXOXXXXOOXOOOXX XXOXOOOXOOOXO,1
XOOOXOXXXOXOOXXXXXOOOOOOXOXOXXOXOOXXXXOOXXXXXOXOOOOXOOXOXOXXOOXOXXOOOOXXXOOXXOOXOOXOOOXXXOXOXOXXOXOXXOXXXOXXOXXXOXOXOOXOXXXXXOOXOXOOXOOXXOXOOOXXXOOOOXOOOOXOXXOOOXXOXOOX ,0
XOXXOOXXOOOOOOOXOXOOXOXXOXX   XOXOXXO OXOXOX XOOOX OOX OOXO XOXX OOOOOXOXXOOXOXXOOXXOXXOXOX OOX OX OXX OOXXX XOOXOXX XXOXOXO OXOXXOXXOX OXOXOOXOOX XOXOXOOXXXXXOOXOOX X X,1
OOOOOXX OXOOOXXXX OOOXXXOOOXOXXOO OXXXXXXXXXXOOXOOXXXXXOOOXOXOOOOOOXO XXOO XOX XOOXOOXOXXXOXXXO XX OXX X OXOOXXOOXOOOOOOXXXXXO XXXXOXXXOOOXXOOOOXXXOXOOXOOOOXOXXOOOOXOOXX,0
XOXXXO OXXXOXOOOOXXOXX XX OOOXOXXXOOOOXXX X OXOXO OOOXXXXOOOXXOXOXOXXOXOOXXOXOXOO XXOXOO XOOOXOOXOX XOOXXXO XOXXXOXXXOXOOXXXXOOOXX XOOXOOO XOOOOOXOXOOXXXXXXOOXOOOOXO OOX,0
XX XXXOO XX OXO O X O   XOXX  OXXX   OO XX     O OOX XOO X X OXXXOX OXOOOOOXXXO  X O OOX  X  X OX OO  O  O OOOXX   O X  OX  XOOXXOOOOXO  XOXXXO  OXOX  OXXOO XXOOXXXO  O ,0
 XX OX XXXX OOOOOOOX OOXOO XXOXOOO OOXXOOXOXOXOO XXOO X XOX  XOXXOO   O   O XXX OX  OO O XOXO XOO  OXXO XXX    XO XOXXX   OXOXXXOX XOXXOOO  OOXOX OXOXOX OXOXXOXXXOX O XO,0
XOOXO XOXO XO XOOOOXOXXXXXXOOXOOXOOXXO OOX OXXOOXOXXOOXOXOXXOOOOOXOOXXXXXOXOOOOOXOOXXXXOXXOXXXXOOXOOXXO XX OXXOXO OOXXOOXXOO XOXXXXXXOXXXOXOOXO OOXOOOOOXOXOXXOXXOOXXOOXX,1
OXOOOOOX XXOXO OXXXOX OOXOXOXXXXXXOXOXXXOXOOX XXOOOOO OXXOOOOXOXXOXXOOOXOOXOOXOXOXXOOOOXXXOOOXXXXXXXXXO XXOXOXOXXXXOOXX XXXOOX XOXXOOOXOXOOOX XXOOOXXOOOXOOOOOXXOOXXOOXOO,0
OXXXOXOXOOOO XXXXX OXOOOXOXOOXXO XOOXXOXOXOOXXOXOOXXOX OOX XO OOOXXXX OOXXO O OXOOXXXOXXXX OXXX OOXOOXXOXOXXOXOOXXXXOOOXXXXXOOOXOOOXO OOOXXOO OXX  OXOXOXOXOXOOXOXOXXOO X,1
XXXOOOOOXOOXOOOOXXX OOOO XXXX OXOXXOXOOXXXOXXXXXOOOXXOXXOXO OXXXXXOOXXXOXOOOOXOOXXXOXXOXX  OOOOOXXXOX OOXOOOXOXOXXXOXXXXXXOXXOOOXO OOOOOXOXOX OXXXOOXOOOXXXOXOXXOOOOXOOXO,0
OOOXO OOO XOOOOXXXXOOOXXXXXOOXXXOXXOOOOXXOOOOXXX OXOOO XXOXXXOOXOOXXXXOXOXXOXXXOXOOOXOXXXXXXOXOOOOOOOXOXOXOOOXOXOXOXXOOXOXX OOXXXXX  XXXXXOOXXOOXOXOOOXOXO OOXXOOOXXXOXOX,1
XOX OOXXXXXXX XX OX   OOOXXXOXXOXOXXOXXX XOX OOOOOXXOOXOOOOOO XOOXXX O X OXOOOO OOXXOOOOOXXOOOX XXXOXOXXXXXOXO   OXOXOOOO XXOX XOO XO  XX OOX O XXOXXOXO  X OOXOOOX OOXXX,0
XXOXOXOOOOXXXOOXOOXOOOOXOOOXXOOXOXOOOOOXXXXOOXOXXOOOOXXOXOXXXXOOXOXXXXOXOOXOOXOOXXXXOOOOOOXOOOXOXXXOOXOOOXOXOOOOXXOXXOXXOXXOXXXOXXXXOXXXXOXXOXXXOXXXOXOOOXXOXXXOOXOXXXOOO,1
XXXOXX XXX OXOX OXXX OOOXOO  XXX XX XOO  XOXOOXX O OXXX XOX   XOXX OXXXO OOOOOX OOOOXO OOOXO OOXOO XX OXOO O OO O XOOO O X OOOOXOOOXXXO XO X X  OXXXOX OXOXOX XOX  XOXXXX,0
XOOXXOXXOXO OOOOO  XX  X    OXXOOXO OOXXXXOOXOXXXOOXOOXXOOOOXOO   XXXOOOXXX   OO   OXXO OOOXOXXOXXOOOX O XOXX OXO   OXOOX  XXXX XX OX XXXOXOXOXX X OOX X  OOOOXO  XXO XO ,1
OOOXOXOXOXOXXXXOOOOOXXXOOXOXOXOXOOXXXXOXXXXOOXOXOOOOOXOOOXOOXOOXXXXXOOXXXOXXOOXXXXXXOXOOOOXXOOOXOXXXOXOOOXOOOXXOOOXXOOXOX XOOOOXXOXXXXOXOOOXXOXOOOOOXXXOXOOXXXXXOXXX OOXX,1
OOXOXXOOXXXO XXXOOOXOOOXOXXXOOXOOOXXXX XXXXXO O XOOXOOOXXXXOXXXXOO XOOXXOXOXXXXOXOOOXOXXX OOXOOOOO XOOOXOXXOOXOXOXXXXXOXXOXOOX OOOOOXOOOXOXXOOXXXOXXOXOXOOOOOOOXXOX XO  X,0
